Company_Name,Sector,City,State,Revenue_Cr,Base_MSA_Loss,V7_Direct_EIF,V7_Scope3_Factor,MSA_Intensity_Direct,MSA_Intensity_Scope3,MSA_Intensity_V7_Total,Scope3_Biodiversity_MSA,Data_Tier,Confidence
Linde India Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,2485.44869624111,0.51,0.0374641669027132,0.005225,0.0076874349284617,0.005225,0.0129124349284617,0.0129864694378598,Tier 2,75%
Lloyds Metals and Energy Limited,Power Generation,Mumbai,Maharashtra,6772.722076232858,0.55,0.1562256571307733,0.0054449999999999,0.0126867912863948,0.0054449999999999,0.0181317912863947,0.0368774717050872,Tier 2,75%
Lupin Limited,Chemicals & Fertilizers,Delhi,Delhi,16458.558489991625,0.62,0.0374641669027132,0.005225,0.0014112890563172,0.005225,0.0066362890563172,0.0859959681102062,Tier 2,75%
MACROTECH DEVELOPERS LIMITED,Information Technology,Bangalore,Karnataka,13779.998960066556,0.48,0.0009696637386769,0.000396,3.377638822134308e-05,0.000396,0.0004297763882213,0.0054568795881863,Tier 2,75%
MAHARASHTRA SCOOTERS LIMITED,Chemicals & Fertilizers,Chennai,Tamil Nadu,2.9900025706669298,0.52,0.0374641669027132,0.005225,6.515501685694365,0.005225,6.520726685694365,1.5622763431734707e-05,Tier 2,75%
MANKIND PHARMA LIMITED,Pharmaceuticals,Kolkata,West Bengal,0.0009497800000001,0.58,0.0144770016599194,0.003465,8840.637792701855,0.003465,8840.641257701855,3.2909877000003463e-09,Tier 2,75%
MAX HEALTHCARE INSTITUTE LIMITED,Chemicals & Fertilizers,Hyderabad,Telangana,702.7999897351673,0.45,0.0374641669027132,0.005225,0.0239881550262597,0.005225,0.0292131550262597,0.0036721299463662,Tier 2,75%
MOIL Limited,Oil & Gas,Ahmedabad,Gujarat,1584.940943473797,0.51,0.0971185610539406,0.0154274999999999,0.0312506698381778,0.0154274999999999,0.0466781698381777,0.0244516764054418,Tier 2,75%
MRF Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,0.0027665219999999,0.55,0.0374641669027132,0.005225,7448.085284155705,0.005225,7448.090509155705,1.4455077449999476e-08,Tier 2,75%
MUTHOOT FINANCE LIMITED,Chemicals & Fertilizers,Delhi,Delhi,17099.088755809797,0.62,0.0374641669027132,0.005225,0.0013584223002404,0.005225,0.0065834223002404,0.0893427387491061,Tier 2,75%
Mahanagar Gas Limited,Chemicals & Fertilizers,Bangalore,Karnataka,7589.972370639742,0.48,0.0374641669027132,0.005225,0.0023692840019899,0.005225,0.0075942840019899,0.0396576056365926,Tier 2,75%
Maharashtra Seamless Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,5463.140318900801,0.52,0.0374641669027132,0.005225,0.0035659649308313,0.005225,0.0087909649308313,0.0285449081662566,Tier 2,75%
Mahindra  Mahindra Financial Services Limited,Financial Services,Kolkata,West Bengal,16073.957686882935,0.58,0.0011797441546504,0.000297,4.256895675765103e-05,0.000297,0.0003395689567576,0.0047739654330042,Tier 2,75%
Mahindra  Mahindra Limited,Chemicals & Fertilizers,Hyderabad,Telangana,116482.68328208449,0.45,0.0374641669027132,0.005225,0.0001447328875949,0.005225,0.0053697328875949,0.6086220201488913,Tier 2,75%
Mahindra Holidays  Resorts India Limited,Chemicals & Fertilizers,Pune,Maharashtra,1544.912202355393,0.42,0.0374641669027132,0.005225,0.0101850125043674,0.005225,0.0154100125043674,0.0080721662573069,Tier 2,75%
Mahindra Lifespace Developers Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,3298.323901464714,0.51,0.0374641669027132,0.005225,0.0057928589462965,0.005225,0.0110178589462965,0.0172337423851531,Tier 2,75%
Man Infraconstruction Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,394.72706609368896,0.55,0.0374641669027132,0.005225,0.0522013653646987,0.005225,0.0574263653646987,0.0020624489203395,Tier 2,75%
Manappuram Finance Limited,Chemicals & Fertilizers,Delhi,Delhi,6906.307909604521,0.62,0.0374641669027132,0.005225,0.0033632707640184,0.005225,0.0085882707640184,0.0360854588276836,Tier 2,75%
Marico Limited,Chemicals & Fertilizers,Bangalore,Karnataka,0.0007581000000011,0.48,0.0374641669027132,0.005225,23720.881299665278,0.005225,23720.886524665275,3.961072500005747e-09,Tier 2,75%
Maruti Suzuki India Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,151899.8964123295,0.52,0.0374641669027132,0.005225,0.0001282513500636,0.005225,0.0053532513500636,0.7936769587544216,Tier 2,75%
Mastek Limited,Chemicals & Fertilizers,Kolkata,West Bengal,34552.30007601562,0.58,0.0374641669027132,0.005225,0.0006288790255864,0.005225,0.0058538790255864,0.1805357678971816,Tier 2,75%
Max Financial Services Limited,Financial Services,Hyderabad,Telangana,0.3261372999991657,0.45,0.0011797441546504,0.000297,1.6277956234813928,0.000297,1.6280926234813928,9.686277809975221e-08,Tier 2,75%
Mazagon Dock Shipbuilders Limited,Chemicals & Fertilizers,Pune,Maharashtra,11431.877130927782,0.42,0.0374641669027132,0.005225,0.0013764100085164,0.005225,0.0066014100085164,0.0597315580090976,Tier 2,75%
MedPlus Health Services Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,0.0067299009999247,0.51,0.0374641669027132,0.005225,2839.07967154309,0.005225,2839.08489654309,3.5163732724606554e-08,Tier 2,75%
Metro Brands Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,2449.5883357906805,0.55,0.0374641669027132,0.005225,0.00841173657444,0.005225,0.01363673657444,0.0127990990545063,Tier 2,75%
Metropolis Healthcare Limited,Chemicals & Fertilizers,Delhi,Delhi,0.0121654300005467,0.62,0.0374641669027132,0.005225,1909.326959970865,0.005225,1909.3321849708648,6.35643717528565e-08,Tier 2,75%
Mishra Dhatu Nigam Limited,Chemicals & Fertilizers,Bangalore,Karnataka,1074.1014802745633,0.48,0.0374641669027132,0.005225,0.0167421798066096,0.005225,0.0219671798066096,0.0056121802344345,Tier 2,75%
Motherson Sumi Wiring India Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,0.0093193999998721,0.52,0.0374641669027132,0.005225,2090.4099823677734,0.005225,2090.4152073677733,4.869386499933172e-08,Tier 2,75%
Motilal Oswal Financial Services Limited,Financial Services,Kolkata,West Bengal,0.0009276460410557,0.58,0.0011797441546504,0.000297,737.621441167932,0.000297,737.621738167932,2.755108741935429e-10,Tier 2,75%
Mphasis Limited,Chemicals & Fertilizers,Hyderabad,Telangana,0.0092710470000226,0.45,0.0374641669027132,0.005225,1818.4434946969689,0.005225,1818.4487196969687,4.844122057511809e-08,Tier 2,75%
NATCO Pharma Limited,Pharmaceuticals,Pune,Maharashtra,4094.505519977218,0.42,0.0144770016599194,0.003465,0.0014849999999999,0.003465,0.0049499999999999,0.014187461626721,Tier 2,75%
NAVA LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,1612.030681047189,0.51,0.0374641669027132,0.005225,0.0118525815575494,0.005225,0.0170775815575494,0.0084228603084715,Tier 2,75%
NBCC India Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,8725.369675752272,0.55,0.0374641669027132,0.005225,0.0023615379705634,0.005225,0.0075865379705634,0.0455900565558056,Tier 2,75%
NCC LIMITED,Chemicals & Fertilizers,Delhi,Delhi,0.0019392309999992,0.62,0.0374641669027132,0.005225,11977.832181772965,0.005225,11977.837406772966,1.0132481974995821e-08,Tier 2,75%
NETWEB TECHNOLOGIES INDIA LIMITED,Information Technology,Bangalore,Karnataka,1149.058091915668,0.48,0.0009696637386769,0.000396,0.000405060978065,0.000396,0.000801060978065,0.0004550270043986,Tier 2,75%
NHPC Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,8994.281245878163,0.52,0.0374641669027132,0.005225,0.0021659726060199,0.005225,0.0073909726060199,0.0469951195097134,Tier 2,75%
NLC India Limited,Chemicals & Fertilizers,Kolkata,West Bengal,15282.591463414636,0.58,0.0374641669027132,0.005225,0.0014218280227925,0.005225,0.0066468280227925,0.0798515403963414,Tier 2,75%
NMDC Limited,Chemicals & Fertilizers,Hyderabad,Telangana,23667.930187028785,0.45,0.0374641669027132,0.005225,0.0007123088066002,0.005225,0.0059373088066002,0.1236649352272254,Tier 2,75%
NMDC Steel Limited,Steel & Iron,Pune,Maharashtra,0.0008503049999999,0.42,0.0840934065650114,0.0096249999999999,41537.13168487653,0.0096249999999999,41537.141309876526,8.184185624998952e-09,Tier 2,75%
NTPC LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,170034.1356075955,0.51,0.0374641669027132,0.005225,0.0001123699370841,0.005225,0.0053373699370841,0.8884283585496864,Tier 2,75%
NUVAMA WEALTH MANAGEMENT LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,4169.308799698102,0.55,0.0374641669027132,0.005225,0.0049421361636692,0.005225,0.0101671361636692,0.0217846384784225,Tier 2,75%
Narayana Hrudayalaya Ltd,Chemicals & Fertilizers,Delhi,Delhi,3732.308513161016,0.62,0.0374641669027132,0.005225,0.0062234360846043,0.005225,0.0114484360846043,0.0195013119812663,Tier 2,75%
Navin Fluorine International Limited,Chemicals & Fertilizers,Bangalore,Karnataka,2349.379130207997,0.48,0.0374641669027132,0.005225,0.0076542776268342,0.005225,0.0128792776268342,0.0122755059553367,Tier 2,75%
Nestle India Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,20077.47779751333,0.52,0.0374641669027132,0.005225,0.0009703094674483,0.005225,0.0061953094674483,0.1049048214920071,Tier 2,75%
Neuland Laboratories Limited,Chemicals & Fertilizers,Kolkata,West Bengal,1475.9999691991393,0.58,0.0374641669027132,0.005225,0.0147216919085463,0.005225,0.0199466919085463,0.0077120998390655,Tier 2,75%
Newgen Software Technologies Limited,Information Technology,Hyderabad,Telangana,1354.418190805734,0.45,0.0009696637386769,0.000396,0.0003221668797471,0.000396,0.0007181668797471,0.000536349603559,Tier 2,75%
Nippon Life India Asset Management Limited,Chemicals & Fertilizers,Pune,Maharashtra,2348.317570930812,0.42,0.0374641669027132,0.005225,0.0067005205317705,0.005225,0.0119255205317705,0.0122699593081134,Tier 2,75%
Nuvoco Vistas Corporation Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,10244.106476117606,0.51,0.0374641669027132,0.005225,0.0018651431596233,0.005225,0.0070901431596233,0.0535254563377144,Tier 2,75%
Oberoi Realty Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,5286.339386440555,0.55,0.0374641669027132,0.005225,0.0038978374807612,0.005225,0.0091228374807612,0.0276211232941519,Tier 2,75%
Oil India Limited,Oil & Gas,Delhi,Delhi,22116.99094708657,0.62,0.0971185610539406,0.0154274999999999,0.0027224999999999,0.0154274999999999,0.0181499999999999,0.3412098778361758,Tier 2,75%
Olectra Greentech Limited,Information Technology,Bangalore,Karnataka,1763.024979412572,0.48,0.0009696637386769,0.000396,0.0002639999999999,0.000396,0.0006599999999999,0.0006981578918473,Tier 2,75%
One 97 Communications Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,5504.323899371069,0.52,0.0374641669027132,0.005225,0.0035392842328259,0.005225,0.0087642842328259,0.0287600923742138,Tier 2,75%
Oracle Financial Services Software Limited,Financial Services,Kolkata,West Bengal,5098.994493655734,0.58,0.0011797441546504,0.000297,0.000134193439618,0.000297,0.000431193439618,0.0015144013646157,Tier 2,75%
PATANJALI FOODS LIMITED,Chemicals & Fertilizers,Hyderabad,Telangana,34156.97980241968,0.45,0.0374641669027132,0.005225,0.0004935704270032,0.005225,0.0057185704270032,0.1784702194676428,Tier 2,75%
PB FINTECH LIMITED,Information Technology,Pune,Maharashtra,0.0004977210000005,0.42,0.0009696637386769,0.000396,818.2471108188902,0.000396,818.2475068188902,1.97097516000198e-10,Tier 2,75%
PI INDUSTRIES LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,7571.207441422829,0.51,0.0374641669027132,0.005225,0.0025236034368638,0.005225,0.0077486034368638,0.0395595588814342,Tier 2,75%
PNB Housing Finance Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,0.0007661219999979,0.55,0.0374641669027132,0.005225,26895.57511277413,0.005225,26895.58033777413,4.002987449989027e-09,Tier 2,75%
PNC Infratech Limited,Information Technology,Delhi,Delhi,5513.12123114306,0.62,0.0009696637386769,0.000396,0.0001090473967058,0.000396,0.0005050473967058,0.0021831960075326,Tier 2,75%
POLY MEDICURE LIMITED,Chemicals & Fertilizers,Bangalore,Karnataka,1601.8041310541312,0.48,0.0374641669027132,0.005225,0.0112265911697131,0.005225,0.0164515911697131,0.0083694265847578,Tier 2,75%
PTC Industries Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,241.18572650773805,0.52,0.0374641669027132,0.005225,0.0807732989488738,0.005225,0.0859982989488738,0.0012601954210029,Tier 2,75%
PUNJAB NATIONAL BANK,Financial Services,Kolkata,West Bengal,138071.280361284,0.58,0.0011797441546504,0.000297,4.955785214034273e-06,0.000297,0.000301955785214,0.0410071702673013,Tier 2,75%
PVR INOX LIMITED,Chemicals & Fertilizers,Hyderabad,Telangana,5442.45499341367,0.45,0.0374641669027132,0.005225,0.0030976599947308,0.005225,0.0083226599947308,0.0284368273405864,Tier 2,75%
Page Industries Limited,Chemicals & Fertilizers,Pune,Maharashtra,49350.03631411712,0.42,0.0374641669027132,0.005225,0.0003188437390194,0.005225,0.0055438437390194,0.2578539397412619,Tier 2,75%
Persistent Systems Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,0.0119387169988812,0.51,0.0374641669027132,0.005225,1600.400203989613,0.005225,1600.405428989613,6.237979631915428e-08,Tier 2,75%
Petronet LNG Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,50979.6680869683,0.55,0.0374641669027132,0.005225,0.0004041864643241,0.005225,0.0056291864643241,0.2663687657544093,Tier 2,75%
Pfizer Limited,Chemicals & Fertilizers,Delhi,Delhi,2281.36180034622,0.62,0.0374641669027132,0.005225,0.0101815430924446,0.005225,0.0154065430924446,0.011920115406809,Tier 2,75%
Pidilite Industries Limited,Chemicals & Fertilizers,Bangalore,Karnataka,12072.666764189584,0.48,0.0374641669027132,0.005225,0.0014895466316227,0.005225,0.0067145466316227,0.0630796838428905,Tier 2,75%
Piramal Enterprises Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,0.0010269560000037,0.52,0.0374641669027132,0.005225,18970.0111682883,0.005225,18970.0163932883,5.365845100019332e-09,Tier 2,75%
Piramal Pharma Limited,Pharmaceuticals,Kolkata,West Bengal,5285.707423844545,0.58,0.0144770016599194,0.003465,0.0015885595416944,0.003465,0.0050535595416944,0.0183149762236213,Tier 2,75%
Polycab India Limited,Chemicals & Fertilizers,Hyderabad,Telangana,0.0021913000000015,0.45,0.0374641669027132,0.005225,7693.549539638298,0.005225,7693.5547646382975,1.1449542500007836e-08,Tier 2,75%
Poonawalla Fincorp Limited,Chemicals & Fertilizers,Pune,Maharashtra,0.0004222839999998,0.42,0.0374641669027132,0.005225,37261.53512599814,0.005225,37261.54035099814,2.2064338999989547e-09,Tier 2,75%
Power Finance Corporation Limited,Power Generation,Ahmedabad,Gujarat,53087.11711711712,0.51,0.1562256571307733,0.0054449999999999,0.0015008365393231,0.0054449999999999,0.006945836539323,0.2890593527026974,Tier 2,75%
Power Grid Corporation of India Limited,Power Generation,Mumbai,Maharashtra,0.0045792320000043,0.55,0.1562256571307733,0.0054449999999999,18763.869448380126,0.0054449999999999,18763.874893380125,2.493391824002296e-08,Tier 2,75%
Power Mech Projects Limited,Power Generation,Delhi,Delhi,4435.42312377932,0.62,0.1562256571307733,0.0054449999999999,0.0218378054850711,0.0054449999999999,0.027282805485071,0.0241508789089779,Tier 2,75%
Praj Industries Limited,Chemicals & Fertilizers,Bangalore,Karnataka,3227.94846382557,0.48,0.0374641669027132,0.005225,0.0055709687793435,0.005225,0.0107959687793435,0.0168660307234886,Tier 2,75%
Prestige Estates Projects Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,7349.4142492995425,0.52,0.0374641669027132,0.005225,0.0026507373415871,0.005225,0.0078757373415871,0.0384006894525901,Tier 2,75%
Prism Johnson Limited,Chemicals & Fertilizers,Kolkata,West Bengal,6725.689469258392,0.58,0.0374641669027132,0.005225,0.0032307790752,0.005225,0.0084557790752,0.0351417274768751,Tier 2,75%
Procter  Gamble Health Limited,Chemicals & Fertilizers,Hyderabad,Telangana,934.170692431562,0.45,0.0374641669027132,0.005225,0.0180468893349017,0.005225,0.0232718893349017,0.0048810418679549,Tier 2,75%
Punjab  Sind Bank,Financial Services,Pune,Maharashtra,13048.714518298297,0.42,0.0011797441546504,0.000297,3.797251784904449e-05,0.000297,0.000334972517849,0.0038754682119345,Tier 2,75%
Quess Corp Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,13791.989100817438,0.51,0.0374641669027132,0.005225,0.0013853494938776,0.005225,0.0066103494938776,0.0720631430517711,Tier 2,75%
R R Kabel Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,0.0007601579999997,0.55,0.0374641669027132,0.005225,27106.590730480235,0.005225,27106.59595548024,3.971825549998432e-09,Tier 2,75%
RATTANINDIA ENTERPRISES LIMITED,Chemicals & Fertilizers,Bangalore,Karnataka,6.866345640413548,0.48,0.0374641669027132,0.005225,2.618976826255321,0.005225,2.6242018262553213,3.5876655971160786e-05,Tier 2,75%
RBL Bank Limited,Financial Services,Chennai,Tamil Nadu,10269.8105081826,0.52,0.0011797441546504,0.000297,5.973498341857629e-05,0.000297,0.0003567349834185,0.0030501337209302,Tier 2,75%
REC Limited,Chemicals & Fertilizers,Kolkata,West Bengal,56317.15210355988,0.58,0.0374641669027132,0.005225,0.0003858365700669,0.005225,0.0056108365700669,0.2942571197411003,Tier 2,75%
RELIANCE POWER LIMITED,Oil & Gas,Hyderabad,Telangana,7582.889996797752,0.45,0.0971185610539406,0.0154274999999999,0.0057634163877794,0.0154274999999999,0.0211909163877793,0.1169850354255965,Tier 2,75%
RHI Magnesita India Ltd,Chemicals & Fertilizers,Pune,Maharashtra,2891.855415371944,0.42,0.0374641669027132,0.005225,0.0054411261418876,0.005225,0.0106661261418876,0.0151099445453184,Tier 2,75%
RITES Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,0.0002095309999998,0.51,0.0374641669027132,0.005225,91188.0586662688,0.005225,91188.06389126882,1.0947994749989547e-09,Tier 2,75%
Radico Khaitan Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,17098.513154113014,0.55,0.0374641669027132,0.005225,0.0012050926072209,0.005225,0.0064300926072209,0.0893397312302404,Tier 2,75%
Rail Vikas Nigam Limited,Chemicals & Fertilizers,Delhi,Delhi,19855.40268456376,0.62,0.0374641669027132,0.005225,0.001169847010846,0.005225,0.006394847010846,0.1037444790268456,Tier 2,75%
Railtel Corporation of India Limited,Chemicals & Fertilizers,Bangalore,Karnataka,3477.4912989783315,0.48,0.0374641669027132,0.005225,0.0051711991683733,0.005225,0.0103961991683733,0.0181698920371617,Tier 2,75%
Ramkrishna Forgings Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,3634.295999120686,0.52,0.0374641669027132,0.005225,0.0053604238053599,0.005225,0.0105854238053599,0.0189891965954055,Tier 2,75%
RateGain Travel Technologies Limited,Information Technology,Kolkata,West Bengal,210.40672859653523,0.58,0.0009696637386769,0.000396,0.002672941935764,0.000396,0.003068941935764,8.332106452422796e-05,Tier 2,75%
Ratnamani Metals  Tubes Limited,Chemicals & Fertilizers,Hyderabad,Telangana,4883.195876288661,0.45,0.0374641669027132,0.005225,0.0034524265528816,0.005225,0.0086774265528816,0.0255146984536082,Tier 2,75%
Raymond Limited,Chemicals & Fertilizers,Pune,Maharashtra,0.0181464609931938,0.42,0.0374641669027132,0.005225,867.1084739355656,0.005225,867.1136989355656,9.481525868943761e-08,Tier 2,75%
Redington Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,99228.16901408452,0.51,0.0374641669027132,0.005225,0.0001925534383051,0.005225,0.0054175534383051,0.5184671830985916,Tier 2,75%
Redtape Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,2063.744091855428,0.55,0.0374641669027132,0.005225,0.0099844219435011,0.005225,0.0152094219435011,0.0107830628799446,Tier 2,75%
Relaxo Footwears Limited,Chemicals & Fertilizers,Delhi,Delhi,2776.14257017616,0.62,0.0374641669027132,0.005225,0.0083669274514991,0.005225,0.0135919274514991,0.0145053449291704,Tier 2,75%
Reliance Industries Limited,Oil & Gas,Bangalore,Karnataka,557162.5521282195,0.48,0.0971185610539406,0.0154274999999999,8.3668418000863e-05,0.0154274999999999,0.0155111684180007,8.595625272958051,Tier 2,75%
Reliance Infrastructure Limited,Oil & Gas,Chennai,Tamil Nadu,30424.824239810223,0.52,0.0971185610539406,0.0154274999999999,0.0016598831056505,0.0154274999999999,0.0170873831056504,0.4693789759596691,Tier 2,75%
Responsive Industries Limited,Chemicals & Fertilizers,Kolkata,West Bengal,0.0055573889999998,0.58,0.0374641669027132,0.005225,3909.9686567872855,0.005225,3909.973881787285,2.9037357524998957e-08,Tier 2,75%
Route Mobile Limited,Chemicals & Fertilizers,Hyderabad,Telangana,832.0733944954128,0.45,0.0374641669027132,0.005225,0.0202612837013548,0.005225,0.0254862837013548,0.0043475834862385,Tier 2,75%
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,Chemicals & Fertilizers,Pune,Maharashtra,113661.9302728097,0.42,0.0374641669027132,0.005225,0.0001384364145617,0.005225,0.0053634364145617,0.5938835856754306,Tier 2,75%
SAPPHIRE FOODS INDIA LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,2446.774193548387,0.51,0.0374641669027132,0.005225,0.0078089450063532,0.005225,0.0130339450063532,0.0127843951612903,Tier 2,75%
SARDA ENERGY  MINERALS LIMITED,Power Generation,Mumbai,Maharashtra,3484.170092882273,0.55,0.1562256571307733,0.0054449999999999,0.0246612849348134,0.0054449999999999,0.0301062849348133,0.0189713061557436,Tier 2,75%
SAREGAMA India Limited,Chemicals & Fertilizers,Delhi,Delhi,1009.2127865907296,0.62,0.0374641669027132,0.005225,0.0230157443388614,0.005225,0.0282407443388614,0.0052731368099365,Tier 2,75%
SBFC Finance Limited,Chemicals & Fertilizers,Bangalore,Karnataka,1305.0690318801771,0.48,0.0374641669027132,0.005225,0.0137791945667387,0.005225,0.0190041945667387,0.0068189856915739,Tier 2,75%
SBI Cards and Payment Services Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,18650.491803278688,0.52,0.0374641669027132,0.005225,0.0010445497628103,0.005225,0.0062695497628103,0.0974488196721311,Tier 2,75%
SBI Life Insurance Company Limited,Chemicals & Fertilizers,Kolkata,West Bengal,84942.50252270435,0.58,0.0374641669027132,0.005225,0.000255810885696,0.005225,0.005480810885696,0.4438245756811302,Tier 2,75%
SHIPPING CORPORATION OF INDIA LIMITED,Chemicals & Fertilizers,Hyderabad,Telangana,0.05592329999997,0.45,0.0374641669027132,0.005225,301.4642395250278,0.005225,301.4694645250278,2.921992424998433e-07,Tier 2,75%
SJVN Limited,Chemicals & Fertilizers,Pune,Maharashtra,2897.297270715515,0.42,0.0374641669027132,0.005225,0.0054309063340447,0.005225,0.0106559063340447,0.0151383782394885,Tier 2,75%
SKF INDIA LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,4919.904024030624,0.51,0.0374641669027132,0.005225,0.0038835564732684,0.005225,0.0091085564732684,0.02570649852556,Tier 2,75%
SRF LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,11695.340501792116,0.55,0.0374641669027132,0.005225,0.0017618376988113,0.005225,0.0069868376988113,0.0611081541218637,Tier 2,75%
STATE BANK OF INDIA,Financial Services,Delhi,Delhi,481351.9763070965,0.62,0.0011797441546504,0.000297,1.5195561914896922e-06,0.000297,0.0002985195561914,0.1429615369632076,Tier 2,75%
SUMITOMO CHEMICAL INDIA LIMITED,Chemicals & Fertilizers,Bangalore,Karnataka,3060.8265521315243,0.48,0.0374641669027132,0.005225,0.005875145097908,0.005225,0.011100145097908,0.0159928187348872,Tier 2,75%
SUNDARAM FINANCE LIMITED,Chemicals & Fertilizers,Chennai,Tamil Nadu,6520.260270863282,0.52,0.0374641669027132,0.005225,0.0029878204212899,0.005225,0.0082128204212899,0.0340683599152606,Tier 2,75%
SUPREME PETROCHEM LIMITED,Chemicals & Fertilizers,Kolkata,West Bengal,6001.634354430001,0.58,0.0374641669027132,0.005225,0.0036205499236278,0.005225,0.0088455499236278,0.0313585395018967,Tier 2,75%
SUZLON ENERGY LIMITED,Power Generation,Hyderabad,Telangana,10806.856015779093,0.45,0.1562256571307733,0.0054449999999999,0.0065052727274427,0.0054449999999999,0.0119502727274426,0.058843331005916,Tier 2,75%
Safari Industries India Limited,Chemicals & Fertilizers,Pune,Maharashtra,1771.5679015497742,0.42,0.0374641669027132,0.005225,0.00888193451991,0.005225,0.01410693451991,0.0092564422855975,Tier 2,75%
Sandur Manganese  Iron Ores Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,1938.537976428868,0.51,0.0374641669027132,0.005225,0.0098562552566453,0.005225,0.0150812552566453,0.0101288609268408,Tier 2,75%
Schneider Electric Infrastructure Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,2636.6369780809805,0.55,0.0374641669027132,0.005225,0.0078149900679498,0.005225,0.0130399900679498,0.0137764282104731,Tier 2,75%
Sheela Foam Limited,Chemicals & Fertilizers,Delhi,Delhi,0.0002587509999992,0.62,0.0374641669027132,0.005225,89768.8645831475,0.005225,89768.8698081475,1.3519739749958201e-09,Tier 2,75%
Shoppers Stop Limited,Chemicals & Fertilizers,Bangalore,Karnataka,4435.585006512289,0.48,0.0374641669027132,0.005225,0.0040542115835679,0.005225,0.0092792115835679,0.0231759316590267,Tier 2,75%
Shree Renuka Sugars Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,10279.398527332653,0.52,0.0374641669027132,0.005225,0.0018951854758437,0.005225,0.0071201854758437,0.0537098573053131,Tier 2,75%
Shriram Finance Limited,Chemicals & Fertilizers,Kolkata,West Bengal,41863.29918032786,0.58,0.0374641669027132,0.005225,0.0005190517046918,0.005225,0.0057440517046918,0.218735738217213,Tier 2,75%
Shyam Metalics and Energy Limited,Power Generation,Hyderabad,Telangana,15137.488700043405,0.45,0.1562256571307733,0.0054449999999999,0.0046442013666802,0.0054449999999999,0.0100892013666801,0.0824236259717348,Tier 2,75%
Signatureglobal India Limited,Chemicals & Fertilizers,Pune,Maharashtra,2498.01546589082,0.42,0.0374641669027132,0.005225,0.0062989802561243,0.005225,0.0115239802561243,0.0130521308092795,Tier 2,75%
Sobha Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,4202.513527609362,0.51,0.0374641669027132,0.005225,0.0045464993734958,0.005225,0.0097714993734958,0.0219581331817589,Tier 2,75%
Solar Industries India Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,0.00044566,0.55,0.0374641669027132,0.005225,46235.45257930319,0.005225,46235.4578043032,2.3285735e-09,Tier 2,75%
Sona BLW Precision Forgings Limited,Chemicals & Fertilizers,Delhi,Delhi,0.0035460209999936,0.62,0.0374641669027132,0.005225,6550.379560562135,0.005225,6550.384785562135,1.8527959724966562e-08,Tier 2,75%
Sonata Software Limited,Information Technology,Bangalore,Karnataka,10157.24743653327,0.48,0.0009696637386769,0.000396,4.582329981357322e-05,0.000396,0.0004418232998135,0.0040222699848671,Tier 2,75%
Star Cement Limited,Cement,Chennai,Tamil Nadu,3173.8009283135634,0.52,0.0777832037429109,0.0033,0.0127441093061264,0.0033,0.0160441093061264,0.0104735430634347,Tier 2,75%
