Company_Name,Sector,Indicator_Name,Value,Zero_Type,Data_Source,Confidence
Infibeam Avenues Limited,Chemicals & Fertilizers,Water_Consumption_Normalized,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infibeam Avenues Limited,Chemicals & Fertilizers,Waste_Generated_Normalized,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infibeam Avenues Limited,Chemicals & Fertilizers,Pollution_Index,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Data_Quality_Flag,OK,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Owned_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Leased_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Total_Land_ha,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Degraded_Reported_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Degraded_HA_Calculated,,NOT_DISCLOSED,DHE Proxy (100% coverage via Degraded Hectare Equivalents),TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Degradation_Pct,,NOT_DISCLOSED,Calculated (Formula-based),TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Restored_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Data_Quality,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Renewable_Energy_Pct,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Degradation_Ratio,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Restoration_Ratio,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Net_Land_Impact,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infibeam Avenues Limited,Chemicals & Fertilizers,Distance_To_Protected_Area_km,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Degraded_HA_Reported,3.4,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Land_Intensity,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infibeam Avenues Limited,Chemicals & Fertilizers,PA_Proximity_Score,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Renewable_Energy_GJ,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Total_Energy_GJ,7191.64,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Water_Intensity,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infibeam Avenues Limited,Chemicals & Fertilizers,Water_Stress_Category,Extremely High (4-5),NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Water_Stress_Score,5.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Water_Recycling_Pct,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Water_Discharge_ML,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Waste_Recycled_Pct,98.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Plastic_Waste_MT,0.4,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,E_Waste_MT,14.5,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infibeam Avenues Limited,Chemicals & Fertilizers,Scope3_OLD,0.016568475,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Revenue_Cr,162989.649114318,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Base_MSA_Loss,0.52,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,V7_Direct_EIF,0.0009696637386769,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Infosys Limited,Information Technology,V7_Scope3_Factor,0.000396,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Infosys Limited,Information Technology,MSA_Intensity_Direct,3.281220434124996e-06,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,MSA_Intensity_Scope3,0.000396,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,MSA_Intensity_V7_Total,0.000399281220434125,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infosys Limited,Information Technology,Scope3_Biodiversity_MSA,64.54390104926992,NON_ZERO,V7 Recalculated (V7_Scope3_Factor × Revenue),TIER_1_VALIDATED
Infosys Limited,Information Technology,Data_Tier,Tier 2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Confidence,75%,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Scope1_GHG_tCO2e,8745.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Scope2_GHG_tCO2e,38586.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Scope3_GHG_tCO2e,179370.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Water_Consumption_KL,2085580.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Waste_Generated_MT,11689.77,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Hazardous_Air_Pollutants,0.0,VALID_SERVICE_SECTOR,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Total_GHG_Emissions_tCO2e,226701.0,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infosys Limited,Information Technology,GHG_Emissions_Normalized,1390.892005915026,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infosys Limited,Information Technology,Water_Consumption_Normalized,12795.78188757994,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infosys Limited,Information Technology,Waste_Generated_Normalized,71.72093481716135,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infosys Limited,Information Technology,Pollution_Index,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Data_Quality_Flag,OK,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Land_Owned_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infosys Limited,Information Technology,Land_Leased_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infosys Limited,Information Technology,Total_Land_ha,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infosys Limited,Information Technology,Land_Degraded_Reported_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infosys Limited,Information Technology,Land_Degraded_HA_Calculated,,NOT_DISCLOSED,DHE Proxy (100% coverage via Degraded Hectare Equivalents),TIER_3_IMPUTED
Infosys Limited,Information Technology,Land_Degradation_Pct,,NOT_DISCLOSED,Calculated (Formula-based),TIER_3_IMPUTED
Infosys Limited,Information Technology,Land_Restored_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infosys Limited,Information Technology,Land_Data_Quality,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infosys Limited,Information Technology,Renewable_Energy_Pct,57.87,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Land_Degradation_Ratio,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infosys Limited,Information Technology,Land_Restoration_Ratio,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infosys Limited,Information Technology,Net_Land_Impact,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Infosys Limited,Information Technology,Distance_To_Protected_Area_km,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Land_Degraded_HA_Reported,92.7,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Land_Intensity,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infosys Limited,Information Technology,PA_Proximity_Score,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Renewable_Energy_GJ,569503.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Total_Energy_GJ,984107.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Water_Intensity,12795.78188757994,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Infosys Limited,Information Technology,Water_Stress_Category,Medium-High (2-3),NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Water_Stress_Score,2.190665136738086,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Water_Recycling_Pct,46.2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Water_Discharge_ML,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Waste_Recycled_Pct,100.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Plastic_Waste_MT,42.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,E_Waste_MT,1245.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Infosys Limited,Information Technology,Scope3_OLD,0.0608533199999999,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Revenue_Cr,3563.181081238,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Base_MSA_Loss,0.58,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,V7_Direct_EIF,0.0374641669027132,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Inox Wind Limited,Chemicals & Fertilizers,V7_Scope3_Factor,0.005225,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Inox Wind Limited,Chemicals & Fertilizers,MSA_Intensity_Direct,0.0124665615625781,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,MSA_Intensity_Scope3,0.005225,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,MSA_Intensity_V7_Total,0.0176915615625781,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,Scope3_Biodiversity_MSA,18.617621149468548,NON_ZERO,V7 Recalculated (V7_Scope3_Factor × Revenue),TIER_1_VALIDATED
Inox Wind Limited,Chemicals & Fertilizers,Data_Tier,Tier 2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Confidence,75%,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Scope1_GHG_tCO2e,250.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Scope2_GHG_tCO2e,2444.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Scope3_GHG_tCO2e,32400.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Water_Consumption_KL,43590.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Waste_Generated_MT,1759.68,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Hazardous_Air_Pollutants,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Total_GHG_Emissions_tCO2e,35094.0,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,GHG_Emissions_Normalized,9849.064417407284,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,Water_Consumption_Normalized,12233.450674040678,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,Waste_Generated_Normalized,493.8508484077976,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,Pollution_Index,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Data_Quality_Flag,OK,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Land_Owned_ha,45.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Land_Leased_ha,8500.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Total_Land_ha,8545.0,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,Land_Degraded_Reported_ha,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Land_Degraded_HA_Calculated,1495.4,NON_ZERO,DHE Proxy (100% coverage via Degraded Hectare Equivalents),TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Land_Degradation_Pct,17.500292568753657,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,Land_Restored_ha,15.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Land_Data_Quality,MSA_PROXY_HIGH,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Renewable_Energy_Pct,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Inox Wind Limited,Chemicals & Fertilizers,Land_Degradation_Ratio,0.1750029256875366,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Land_Restoration_Ratio,0.0017554125219426,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Net_Land_Impact,0.1732475131655939,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Distance_To_Protected_Area_km,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Land_Degraded_HA_Reported,1495.4,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Land_Intensity,2398.1380135278177,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,PA_Proximity_Score,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Renewable_Energy_GJ,120000.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Total_Energy_GJ,120000.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Water_Intensity,12233.450674040678,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Inox Wind Limited,Chemicals & Fertilizers,Water_Stress_Category,Extremely High (4-5),NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Water_Stress_Score,4.061254518528789,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Water_Recycling_Pct,10.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Water_Discharge_ML,1200.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Waste_Recycled_Pct,88.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Plastic_Waste_MT,14.2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,E_Waste_MT,1.2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Inox Wind Limited,Chemicals & Fertilizers,Scope3_OLD,0.009107175,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Revenue_Cr,89593.6268232,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Base_MSA_Loss,0.45,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,V7_Direct_EIF,0.065,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
InterGlobe Aviation Limited,Transportation & Logistics,V7_Scope3_Factor,0.0125,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
InterGlobe Aviation Limited,Transportation & Logistics,MSA_Intensity_Direct,0.0004245036572622,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,MSA_Intensity_Scope3,0.0125,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,MSA_Intensity_V7_Total,0.0129245036572622,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
InterGlobe Aviation Limited,Transportation & Logistics,Scope3_Biodiversity_MSA,1119.9203352900001,NON_ZERO,V7 Recalculated (V7_Scope3_Factor × Revenue),TIER_1_VALIDATED
InterGlobe Aviation Limited,Transportation & Logistics,Data_Tier,Tier 2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Confidence,75%,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Scope1_GHG_tCO2e,9706392.55,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Scope2_GHG_tCO2e,10990.77,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Scope3_GHG_tCO2e,20182252.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Water_Consumption_KL,89715.2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Waste_Generated_MT,10846.19,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Hazardous_Air_Pollutants,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Total_GHG_Emissions_tCO2e,29899635.32,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
InterGlobe Aviation Limited,Transportation & Logistics,GHG_Emissions_Normalized,333725.0246493825,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
InterGlobe Aviation Limited,Transportation & Logistics,Water_Consumption_Normalized,1001.356940009136,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
InterGlobe Aviation Limited,Transportation & Logistics,Waste_Generated_Normalized,121.05983856868949,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
InterGlobe Aviation Limited,Transportation & Logistics,Pollution_Index,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Data_Quality_Flag,OK,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Land_Owned_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Land_Leased_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Total_Land_ha,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
InterGlobe Aviation Limited,Transportation & Logistics,Land_Degraded_Reported_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Land_Degraded_HA_Calculated,,NOT_DISCLOSED,DHE Proxy (100% coverage via Degraded Hectare Equivalents),TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Land_Degradation_Pct,,NOT_DISCLOSED,Calculated (Formula-based),TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Land_Restored_ha,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Land_Data_Quality,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Renewable_Energy_Pct,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Land_Degradation_Ratio,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Land_Restoration_Ratio,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Net_Land_Impact,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
InterGlobe Aviation Limited,Transportation & Logistics,Distance_To_Protected_Area_km,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Land_Degraded_HA_Reported,5.6,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Land_Intensity,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
InterGlobe Aviation Limited,Transportation & Logistics,PA_Proximity_Score,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Renewable_Energy_GJ,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Total_Energy_GJ,119727445.36,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Water_Intensity,1001.356940009136,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
InterGlobe Aviation Limited,Transportation & Logistics,Water_Stress_Category,Extremely High (4-5),NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Water_Stress_Score,4.561793781913248,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Water_Recycling_Pct,18.4,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Water_Discharge_ML,154200.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Waste_Recycled_Pct,68.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
InterGlobe Aviation Limited,Transportation & Logistics,Plastic_Waste_MT,1845.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
