Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,Address_Clean,City_Clean,State_Clean,City_Key,Is_Detailed,latitude,longitude,geocode_method
CCL Products India Limited,2,Corporate Office,"8-2-269/4A, Road No. 2, Banjara Hills, Hyderabad - 500034, Telangana, India",Hyderabad,Telangana,India,XBRL_CorporateOffice,False,Tier_1,"8-2-269/4A, Road No. 2, Banjara Hills, Hyderabad - 500034, Telangana, India",Hyderabad,Telangana,"Hyderabad, Telangana, India",True,17.360589,78.4740613,Exact_Fallback_City
CEAT Limited,1,Registered Office,"463, Dr. Annie Besant Road, Worli, Mumbai - 400 030",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"463, Dr. Annie Besant Road, Worli, Mumbai - 400 030",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.00835,72.8192608,Exact_Address
Cello World Limited,1,Registered Office,"597/2A, Somnath Road, Dabhel, Nani Daman 396 210, Daman and Diu, India",Daman,Daman and Diu,India,XBRL_RegisteredOffice,False,Tier_1,"597/2A, Somnath Road, Dabhel, Nani Daman 396 210, Daman and Diu, India",Daman,Daman And Diu,"Daman, Daman And Diu, India",True,20.4334524,72.8314443,Exact_Fallback_City
Cello World Limited,2,Corporate Office,"Cello House, Corporate Avenue, B Wing, 8th Floor, Sonawala Road, Goregaon (East), Mumbai – 400 063, Maharashtra, India",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"Cello House, Corporate Avenue, B Wing, 8th Floor, Sonawala Road, Goregaon (East), Mumbai – 400 063, Maharashtra, India",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Central Bank of India,1,Registered Office,"Chandermukhi Building, Nariman Point, Mumbai - 400 021",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Chandermukhi Building, Nariman Point, Mumbai - 400 021",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Century Plyboards India Limited,1,Registered Office,"P-15/1, Taratala Road, Kolkata- 700 088",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"P-15/1, Taratala Road, Kolkata- 700 088",Kolkata,West Bengal,"Kolkata, West Bengal, India",True,22.5141238,88.3142038,Exact_Address
Century Plyboards India Limited,2,Corporate Office,"CENTURY HOUSE, P-15/1, Taratala Road, Kolkata - 700 088",Kolkata,West Bengal,India,XBRL_CorporateOffice,False,Tier_1,"CENTURY HOUSE, P-15/1, Taratala Road, Kolkata - 700 088",Kolkata,West Bengal,"Kolkata, West Bengal, India",True,22.5726459,88.3638953,Exact_Fallback_City
Century Plyboards India Limited,3,Plant,"Karnal, Gummidipoondi, Hoshiarpur",,,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Karnal, Gummidipoondi, Hoshiarpur",,,", , India",True,22.3511148,78.6677428,Exact_Fallback_City
CERA Sanitaryware Limited,1,Registered Office,"9, GIDC Industrial Estate, Kadi-382715, Dist. Mehsana, Gujarat, India.",Mehsana,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"9, GIDC Industrial Estate, Kadi-382715, Dist. Mehsana, Gujarat, India.",Mehsana,Gujarat,"Mehsana, Gujarat, India",True,23.6012628,72.3741516,Exact_Fallback_City
CERA Sanitaryware Limited,2,Corporate Office,"7th & 8th Floor, B Wing, Privilon, Ambli BRTS Road, ISKCON Crossroads, Ahmedabad - 380059",Ahmedabad,Gujarat,India,XBRL_CorporateOffice,False,Tier_1,"7th & 8th Floor, B Wing, Privilon, Ambli BRTS Road, ISKCON Crossroads, Ahmedabad - 380059",Ahmedabad,Gujarat,"Ahmedabad, Gujarat, India",True,23.0215374,72.5800568,Exact_Fallback_City
CESC Limited,1,Registered Office,"CESC House, Chowringhee Square, Kolkata 700001, West Bengal, India",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"CESC House, Chowringhee Square, Kolkata 700001, West Bengal, India",Kolkata,West Bengal,"Kolkata, West Bengal, India",True,22.5726459,88.3638953,Exact_Fallback_City
CE INFO SYSTEMS LIMITED,1,Registered Office,"FIRST, SECOND, THIRD FLOOR, PLOT NO. 237, OKHLA INDUSTRIAL AREA, PHASE-III, NEW DELHI-110020",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"FIRST, SECOND, THIRD FLOOR, PLOT NO. 237, OKHLA INDUSTRIAL AREA, PHASE-III, NEW DELHI-110020",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
CE INFO SYSTEMS LIMITED,2,Corporate Office,"FIRST, SECOND & THRID FLOOR, PLOT NO. 237 OKHLA INDUSTRIAL ESTATE, PHASE –III, NEW DELHI NEW DELHI South Delhi DL 110020 IN",Delhi,Delhi,India,XBRL_CorporateOffice,False,Tier_1,"FIRST, SECOND & THRID FLOOR, PLOT NO. 237 OKHLA INDUSTRIAL ESTATE, PHASE –III, NEW DELHI NEW DELHI South Delhi DL 110020 IN",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
CG Power and Industrial Solutions Limited,1,Registered Office,"CG House, 6th Floor, Dr. Annie Besant Road, Worli, Mumbai - 400030,  Maharashtra, India",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"CG House, 6th Floor, Dr. Annie Besant Road, Worli, Mumbai - 400030,  Maharashtra, India",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Chalet Hotels Limited,1,Registered Office,"Raheja Tower, Plot No. C-30, Block ‘G’, Next to Bank of Baroda, Bandra Kurla Complex, Bandra (East), Mumbai 400051",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Raheja Tower, Plot No. C-30, Block ‘G’, Next to Bank of Baroda, Bandra Kurla Complex, Bandra (East), Mumbai 400051",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Chemplast Sanmar Limited,1,Registered Office,"No. 9 Cathedral Road, Chennai 600086",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"No. 9 Cathedral Road, Chennai 600086",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0522775,80.2512438,Exact_Address
CHENNAI PETROLEUM CORPORATION LIMITED,1,Registered Office,"CHENNAI PETROLEUM CORPORATION LIMITED, 536, ANNA SALAI, TEYNAMPET, CHENNAI-6000018",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"CHENNAI PETROLEUM CORPORATION LIMITED, 536, ANNA SALAI, TEYNAMPET, CHENNAI-6000018",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0836939,80.270186,Exact_Fallback_City
Cholamandalam Financial Holdings Limited,1,Registered Office,"‘Dare House’, No. 234, NSC Bose Road, Chennai - 600 001, Tamil Nadu",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"‘Dare House’, No. 234, NSC Bose Road, Chennai - 600 001, Tamil Nadu",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0836939,80.270186,Exact_Fallback_City
Cholamandalam Investment and Finance Company Limited,1,Registered Office,"Chola Crest, C54-55 & Super B-4, Thiru-Vi-Ka Industrial Estate, Guindy, Chennai - 600032.",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"Chola Crest, C54-55 & Super B-4, Thiru-Vi-Ka Industrial Estate, Guindy, Chennai - 600032.",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0836939,80.270186,Exact_Fallback_City
CIE AUTOMOTIVE INDIA LIMITED,1,Registered Office,"Suite F9D, Grand Hyatt Plaza (Lobby Level) Off Western Express Highway, Santacruz  (E) Mumbai-400055",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Suite F9D, Grand Hyatt Plaza (Lobby Level) Off Western Express Highway, Santacruz  (E) Mumbai-400055",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
CIE AUTOMOTIVE INDIA LIMITED,2,Corporate Office,"602-603, Amar Business Park, Baner Road, opp. Sadanand Resort, Pune, Maharashtra 411045",Pune,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"602-603, Amar Business Park, Baner Road, opp. Sadanand Resort, Pune, Maharashtra 411045",Pune,Maharashtra,"Pune, Maharashtra, India",True,18.5213738,73.8545071,Exact_Fallback_City
Cipla Limited,1,Registered Office,"Cipla House, Peninsula Business Park, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Cipla House, Peninsula Business Park, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Cipla Limited,2,Plant,"Baddi, Bommasandra, Virgonagar, Indore, Satara
Note: As per WRI Aqueduct tool (Beta Version 3.0). Sites with water stress >80% are considered",Baddi,,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Baddi, Bommasandra, Virgonagar, Indore, Satara
Note: As per WRI Aqueduct tool (Beta Version 3.0). Sites with water stress >80% are considered",Baddi,,"Baddi, , India",True,30.9763026,76.7674001,Exact_Fallback_City
CITY UNION BANK LIMITED,1,Registered Office,"149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,", Tamil Nadu, India",True,11.3323723,78.6098639,Exact_Fallback_City
CITY UNION BANK LIMITED,2,Corporate Office,"""Narayana"" No.24B, Gandhi Nagar Kumbakonam, Tamilnadu, India - 612 001",,,India,XBRL_CorporateOffice,False,Tier_1,"""Narayana"" No.24B, Gandhi Nagar Kumbakonam, Tamilnadu, India - 612 001",,,", , India",True,22.3511148,78.6677428,Exact_Fallback_City
Clean Science and Technology Limited,1,Registered Office,"Office No. 603 & 604, 6th floor, Tower No. 15, Cybercity,Magarpatta City, Hadapsar, Pune 411013",Pune,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Office No. 603 & 604, 6th floor, Tower No. 15, Cybercity,Magarpatta City, Hadapsar, Pune 411013",Pune,Maharashtra,"Pune, Maharashtra, India",True,18.5213738,73.8545071,Exact_Fallback_City
COAL INDIA LIMITED,1,Registered Office,"Coal Bhawan, Premises 04-MAR, Action Area 1A, Newtown Rajarhat Kolkata-700156",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"Coal Bhawan, Premises 04-MAR, Action Area 1A, Newtown Rajarhat Kolkata-700156",Kolkata,West Bengal,"Kolkata, West Bengal, India",True,22.5726459,88.3638953,Exact_Fallback_City
Cochin Shipyard Limited,1,Registered Office,"Cochin Shipyard Limited, Administrative Building, Cochin Shipyard Premises, Perumanoor, Kochi – 682015, Kerala, India",Kochi,Kerala,India,XBRL_RegisteredOffice,False,Tier_1,"Cochin Shipyard Limited, Administrative Building, Cochin Shipyard Premises, Perumanoor, Kochi – 682015, Kerala, India",Kochi,Kerala,"Kochi, Kerala, India",True,9.9679032,76.2444378,Exact_Fallback_City
Coforge Limited,1,Registered Office,"Plot No. 13, Udyog Vihar, Phase-IV, Sector-18, Palam Road, Gurugram - 122015, Haryana, India",Gurugram,Haryana,India,XBRL_RegisteredOffice,False,Tier_1,"Plot No. 13, Udyog Vihar, Phase-IV, Sector-18, Palam Road, Gurugram - 122015, Haryana, India",Gurugram,Haryana,"Gurugram, Haryana, India",True,28.4646148,77.0299194,Exact_Fallback_City
Coforge Limited,2,Corporate Office,"Special Economic Zone, Plot No. TZ-2& 2A, Sector - Tech Zone, Greater Noida (UP)- 201308, India",Noida,Uttar Pradesh,India,XBRL_CorporateOffice,False,Tier_1,"Special Economic Zone, Plot No. TZ-2& 2A, Sector - Tech Zone, Greater Noida (UP)- 201308, India",Noida,Uttar Pradesh,"Noida, Uttar Pradesh, India",True,28.5706333,77.3272147,Exact_Fallback_City
Computer Age Management Services Limited,1,Registered Office,"New No.10, Old No 178, M.G.R. Salai, Nungambakkam, Chennai (Madras), Tamil Nadu, 600034",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"New No.10, Old No 178, M.G.R. Salai, Nungambakkam, Chennai (Madras), Tamil Nadu, 600034",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0836939,80.270186,Exact_Fallback_City
Computer Age Management Services Limited,2,Corporate Office,"Rayala Towers, Tower - 1, Anna Salai, No.158, Rayala Towers, Tower - I, 3rd Floor, Anna Salai 
Chennai 600002",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Rayala Towers, Tower - 1, Anna Salai, No.158, Rayala Towers, Tower - I, 3rd Floor, Anna Salai 
Chennai 600002",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0836939,80.270186,Exact_Fallback_City
Concord Biotech Limited,1,Registered Office,"1482-1486, Trasad Road, Dholka, Dist. Ahmedabad - 382225, Gujarat",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"1482-1486, Trasad Road, Dholka, Dist. Ahmedabad - 382225, Gujarat",Ahmedabad,Gujarat,"Ahmedabad, Gujarat, India",True,23.0215374,72.5800568,Exact_Fallback_City
Concord Biotech Limited,2,Corporate Office,"B-1601-1602, B-Wing, Mondeal Heights, Iskcon CrossRoad, S. G. Highway, Ahmedabad - 380015, Gujarat",Ahmedabad,Gujarat,India,XBRL_CorporateOffice,False,Tier_1,"B-1601-1602, B-Wing, Mondeal Heights, Iskcon CrossRoad, S. G. Highway, Ahmedabad - 380015, Gujarat",Ahmedabad,Gujarat,"Ahmedabad, Gujarat, India",True,23.0215374,72.5800568,Exact_Fallback_City
Container Corporation of India Limited,1,Registered Office,"CONCOR Bhawan, C-3, Mathura Road, Opposite Apollo Hospital, New Delhi-110076",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"CONCOR Bhawan, C-3, Mathura Road, Opposite Apollo Hospital, New Delhi-110076",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
COROMANDEL INTERNATIONAL LIMITED,1,Registered Office,"Coromandel House’, 1-2-10, Sardar Patel Road, Secunderabad - 500 003",,,India,XBRL_RegisteredOffice,False,Tier_1,"Coromandel House’, 1-2-10, Sardar Patel Road, Secunderabad - 500 003",,,", , India",True,22.3511148,78.6677428,Exact_Fallback_City
COROMANDEL INTERNATIONAL LIMITED,2,Corporate Office,"Olympia Terraces, #15B(SP), SIDCO Industrial Estate, Guindy, Chennai – 600 032",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Olympia Terraces, #15B(SP), SIDCO Industrial Estate, Guindy, Chennai – 600 032",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0836939,80.270186,Exact_Fallback_City
COROMANDEL INTERNATIONAL LIMITED,3,Plant,"Udaipur, Block Girwa, Rajasthan",Udaipur,Rajasthan,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Udaipur, Block Girwa, Rajasthan",Udaipur,Rajasthan,"Udaipur, Rajasthan, India",True,24.578721,73.6862571,Exact_Fallback_City
Craftsman Automation Limited,1,Registered Office,"123/4, Sangothipalayam Road, Arasur Post, Coimbatore –641407 Tamil Nadu, India.",Coimbatore,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"123/4, Sangothipalayam Road, Arasur Post, Coimbatore –641407 Tamil Nadu, India.",Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu, India",True,11.0018115,76.9628425,Exact_Fallback_City
Craftsman Automation Limited,2,Corporate Office,"Krishna Towers, 4th & 5th Floor, 1087, Avinashi Road,Coimbatore – 641037 Tamil Nadu, India.",Coimbatore,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Krishna Towers, 4th & 5th Floor, 1087, Avinashi Road,Coimbatore – 641037 Tamil Nadu, India.",Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu, India",True,11.0018115,76.9628425,Exact_Fallback_City
CreditAccess Grameen Limited,1,Registered Office,"New No. 49 (Old No725), 46th Cross, 8th Block, Jayanagar, 
(Next to Rajalakshmi Kalyana Mantap) Bengaluru KA-560070",Bengaluru,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"New No. 49 (Old No725), 46th Cross, 8th Block, Jayanagar, 
(Next to Rajalakshmi Kalyana Mantap) Bengaluru KA-560070",Bengaluru,Karnataka,"Bengaluru, Karnataka, India",True,12.9767936,77.590082,Exact_Fallback_City
Crisil Limited,1,Registered Office,"Crisil House, Central Avenue, Hiranandani Business Park, Powai, Mumbai 400 076*

*Registered Office shifted to Lightbridge IT Park, Saki Vihar Road, Andheri East, Mumbai 400 072 w.e.f. March 19, 2025.",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Crisil House, Central Avenue, Hiranandani Business Park, Powai, Mumbai 400 076*

*Registered Office shifted to Lightbridge IT Park, Saki Vihar Road, Andheri East, Mumbai 400 072 w.e.f. March 19, 2025.",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Crisil Limited,2,Corporate Office,"Lightbridge IT Park, Saki Vihar Road, Andheri East, Mumbai 400 072",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"Lightbridge IT Park, Saki Vihar Road, Andheri East, Mumbai 400 072",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Crisil Limited,3,Plant,"India offices of Ahmedabad, Gurugram, Pune (one)",Ahmedabad,Maharashtra,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"India offices of Ahmedabad, Gurugram, Pune (one)",Ahmedabad,Maharashtra,"Ahmedabad, Maharashtra, India",True,19.7009021,72.7887168,Exact_Fallback_City
Crisil Limited,4,Facility,"Mumbai
In the conceptualisation and execution of our new office at Lightbridge",Mumbai,Maharashtra,India,XBRL_TextExtraction,False,Tier_1,"Mumbai
In the conceptualisation and execution of our new office at Lightbridge",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Crompton Greaves Consumer Electricals Limited,1,Registered Office,"05GBD, Godrej Business District, Pirojshanagar, Vikhroli (West), Mumbai 400079",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"05GBD, Godrej Business District, Pirojshanagar, Vikhroli (West), Mumbai 400079",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Cummins India Limited,1,Registered Office,"Cummins India Office Campus, Tower A, 5th Floor, Survey No. 21, Balewadi Pune, 411045, Maharashtra, India",Pune,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Cummins India Office Campus, Tower A, 5th Floor, Survey No. 21, Balewadi Pune, 411045, Maharashtra, India",Pune,Maharashtra,"Pune, Maharashtra, India",True,18.5213738,73.8545071,Exact_Fallback_City
Cyient Limited,1,Registered Office,"4th Floor, ‘A’ Wing, Plot .11, Software, Units Layout,
Infocity, Madhapur Hyderabad, Telangana - 500 0815G, Survey No.99/1, Mamidipalli Village, GMR Aerospace & Industrial Park Limited, Rajiv Gandhi International Airport, Shamshabad, Hyderabad, Telangana, India - 500108",Hyderabad,Telangana,India,XBRL_RegisteredOffice,False,Tier_1,"4th Floor, ‘A’ Wing, Plot .11, Software, Units Layout,
Infocity, Madhapur Hyderabad, Telangana - 500 0815G, Survey No.99/1, Mamidipalli Village, GMR Aerospace & Industrial Park Limited, Rajiv Gandhi International Airport, Shamshabad, Hyderabad, Telangana, India - 500108",Hyderabad,Telangana,"Hyderabad, Telangana, India",True,17.360589,78.4740613,Exact_Fallback_City
Cyient Limited,2,Corporate Office,"4th Floor, ‘A’ Wing, Plot .11, Software, Units Layout,
Infocity, Madhapur Hyderabad, Telangana - 500 081",Hyderabad,Telangana,India,XBRL_CorporateOffice,False,Tier_1,"4th Floor, ‘A’ Wing, Plot .11, Software, Units Layout,
Infocity, Madhapur Hyderabad, Telangana - 500 081",Hyderabad,Telangana,"Hyderabad, Telangana, India",True,17.360589,78.4740613,Exact_Fallback_City
Dabur India Limited,1,Registered Office,"8/3, Asaf Ali Road, New Delhi – 110002",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"8/3, Asaf Ali Road, New Delhi – 110002",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
Dabur India Limited,2,Corporate Office,"Dabur India Limited, Kaushambi, Ghaziabad – 201010, Uttar Pradesh, India",Ghaziabad,Uttar Pradesh,India,XBRL_CorporateOffice,False,Tier_1,"Dabur India Limited, Kaushambi, Ghaziabad – 201010, Uttar Pradesh, India",Ghaziabad,Uttar Pradesh,"Ghaziabad, Uttar Pradesh, India",True,28.7749966,77.4586967,Exact_Fallback_City
Dabur India Limited,3,Plant,"i.	Uttar Pradesh - Sahibabad
ii.	Rajasthan - Newai, Alwar
iii.	Madhya Pradesh – Indore, Pithampur
iv.	Dadra & Nagar Haveli - Silvassa",Indore,Rajasthan,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"i.	Uttar Pradesh - Sahibabad
ii.	Rajasthan - Newai, Alwar
iii.	Madhya Pradesh – Indore, Pithampur
iv.	Dadra & Nagar Haveli - Silvassa",Indore,Rajasthan,"Indore, Rajasthan, India",True,25.1389373,75.8445005,Exact_Fallback_City
Dabur India Limited,4,Facility,Uttar Pradesh now operates entirely on renewable electricity,,Uttar Pradesh,India,XBRL_TextExtraction,False,Tier_1,Uttar Pradesh now operates entirely on renewable electricity,,Uttar Pradesh,", Uttar Pradesh, India",True,27.1303344,80.859666,Exact_Fallback_City
Dabur India Limited,5,Facility,Uttar Pradesh has become the first factory in the Dabur Network to operate using,,Uttar Pradesh,India,XBRL_TextExtraction,False,Tier_1,Uttar Pradesh has become the first factory in the Dabur Network to operate using,,Uttar Pradesh,", Uttar Pradesh, India",True,27.1303344,80.859666,Exact_Fallback_City
Dalmia Bharat Limited,1,Registered Office,"Dalmiapuram, Dist. Tiruchirapalli, Tamil Nadu- 621651",,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"Dalmiapuram, Dist. Tiruchirapalli, Tamil Nadu- 621651",,Tamil Nadu,", Tamil Nadu, India",True,11.3323723,78.6098639,Exact_Fallback_City
Dalmia Bharat Limited,2,Corporate Office,"11th & 12th Floors, Hansalaya Building, 15, Barakhamba Road, New Delhi-110001",Delhi,Delhi,India,XBRL_CorporateOffice,False,Tier_1,"11th & 12th Floors, Hansalaya Building, 15, Barakhamba Road, New Delhi-110001",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
Data Patterns India Limited,1,Registered Office,"Plot No. H-9, Fourth Main Road, SIPCOT IT Park, Siruseri, Chenai - 603103",,,India,XBRL_RegisteredOffice,False,Tier_1,"Plot No. H-9, Fourth Main Road, SIPCOT IT Park, Siruseri, Chenai - 603103",,,", , India",True,22.3511148,78.6677428,Exact_Fallback_City
DCM Shriram Limited,1,Registered Office,"2nd Floor (West wing), Worldmark-1, Aerocity, New Delhi-110037",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"2nd Floor (West wing), Worldmark-1, Aerocity, New Delhi-110037",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
DCM Shriram Limited,3,Facility,Kota resulted in reduced steam consumption,Kota,,India,XBRL_TextExtraction,False,Tier_1,Kota resulted in reduced steam consumption,Kota,,"Kota, , India",True,25.1737019,75.8574194,Exact_Fallback_City
Deepak Nitrite Limited,1,Registered Office,"2nd Floor, Fermenter House, Alembic City, Alembic Avenue Road,
Vadodara - 390003",Vadodara,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"2nd Floor, Fermenter House, Alembic City, Alembic Avenue Road,
Vadodara - 390003",Vadodara,Gujarat,"Vadodara, Gujarat, India",True,22.2973142,73.1942567,Exact_Fallback_City
Deepak Nitrite Limited,2,Plant,Nandesari and Dahej in Gujarat and Jeedimetla in Telangana,,Gujarat,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,Nandesari and Dahej in Gujarat and Jeedimetla in Telangana,,Gujarat,", Gujarat, India",True,22.3850051,71.745261,Exact_Fallback_City
Delhivery Limited,1,Registered Office,"N24-N34, S24-S34, Air Cargo Logistics Centre-II, Opposite Gate 6 Cargo Terminal, IGI Airport, New Delhi 110037",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"N24-N34, S24-S34, Air Cargo Logistics Centre-II, Opposite Gate 6 Cargo Terminal, IGI Airport, New Delhi 110037",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
Delhivery Limited,2,Corporate Office,"Plot No. 5, Sector 44, Gurugram 122001",Gurugram,Haryana,India,XBRL_CorporateOffice,False,Tier_1,"Plot No. 5, Sector 44, Gurugram 122001",Gurugram,Haryana,"Gurugram, Haryana, India",True,28.4507064,77.0738281,Exact_Address
Devyani International Limited,1,Registered Office,"F-2/7, Okhla Industrial Area, Phase-I, New Delhi-110020",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"F-2/7, Okhla Industrial Area, Phase-I, New Delhi-110020",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
Devyani International Limited,2,Corporate Office,"Plot No.-18, Sector-35, Gurugram-122004, Haryana",Gurugram,Haryana,India,XBRL_CorporateOffice,False,Tier_1,"Plot No.-18, Sector-35, Gurugram-122004, Haryana",Gurugram,Haryana,"Gurugram, Haryana, India",True,28.4646148,77.0299194,Exact_Fallback_City
Devyani International Limited,3,Plant,"As per the Central Ground Water Authority categorization, for all stores/offices located in water stress areas.",,,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"As per the Central Ground Water Authority categorization, for all stores/offices located in water stress areas.",,,", , India",True,22.3511148,78.6677428,Exact_Fallback_City
DIVIS LABORATORIES LIMITED,1,Registered Office,"Divi Towers,1-72/23(P)/DIVIS/303, Cyber Hills, Gachibowli, Hyderabad - 500 032, Telangana, India",Hyderabad,Telangana,India,XBRL_RegisteredOffice,False,Tier_1,"Divi Towers,1-72/23(P)/DIVIS/303, Cyber Hills, Gachibowli, Hyderabad - 500 032, Telangana, India",Hyderabad,Telangana,"Hyderabad, Telangana, India",True,17.360589,78.4740613,Exact_Fallback_City
Dixon Technologies India Limited,1,Registered Office,"B-14 & 15, Phase-II, District Gautam Buddha Nagar,
Noida, Uttar Pradesh-201305",Noida,Uttar Pradesh,India,XBRL_RegisteredOffice,False,Tier_1,"B-14 & 15, Phase-II, District Gautam Buddha Nagar,
Noida, Uttar Pradesh-201305",Noida,Uttar Pradesh,"Noida, Uttar Pradesh, India",True,28.5706333,77.3272147,Exact_Fallback_City
