Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,City_State_Key,Latitude,Longitude,Geocoded_Address,Geocoding_Method,Geocoding_Status
Ashok Leyland Limited,1,Registered Office,"No. 1, Sardar Patel Road, Guindy,
Chennai – 600 032",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success
Ashok Leyland Limited,2,Plant,"Ennore, Bhandara, Sriperumbudur, Alwar, Hosur, Pantnagar",Chennai,Tamil Nadu,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Hosur, Tamil Nadu, India",13.0836939,80.270186,"Hosur, Railway Station Road, Hosur, Krishnagiri, Tamil Nadu, 635109, India",City_Level,Success
Ashok Leyland Limited,3,Facility,Uttarakhand,,Uttarakhand,India,XBRL_TextExtraction,False,Tier_1,", Uttarakhand, India",30.0417376,79.089691,"Uttarakhand, India",City_Level,Success
Asian Paints Limited,1,Registered Office,"6A & 6B, Shantinagar, Santacruz (East), Mumbai – 400 055, Maharashtra, India",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Asian Paints Limited,2,Corporate Office,"6A & 6B, Shantinagar, Santacruz (East), 
Mumbai – 400 055, Maharashtra, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Aster DM Healthcare Limited,1,Registered Office,"Awfis, 2nd Floor, Renaissance Centra, 27 & 27/1, Mission Road Sampangi Rama Nagar, Bengaluru, Karnataka 560027",Bengaluru,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Aster DM Healthcare Limited,2,Corporate Office,"Awfis, 2nd Floor, Renaissance Centra, 27 & 27/1, Mission Road, Sampangi Rama Nagar, Bengaluru, Karnataka 560027",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Bengaluru, Karnataka, India",13.0836939,80.270186,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Astral Limited,1,Registered Office,"“Astral House’’, 207/1, Behind Rajpath Club, Off. S. G. Highway, Ahmedabad-380059, Gujarat, India.",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Astral Limited,2,Facility,Jamnagar and Adhesives plant at Santej,Chennai,Tamil Nadu,India,XBRL_TextExtraction,False,Tier_1,"Jamnagar, , India",13.0836939,80.270186,"Jamnagar, Jamnagar City Taluka, Jamnagar, Gujarat, 361001, India",City_Level,Success
Astral Limited,3,Facility,Hyderabad,Hyderabad,Telangana,India,XBRL_TextExtraction,False,Tier_1,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
AstraZeneca Pharma India Limited,1,Registered Office,"Block N1, 12th Floor, Manyata Embassy Business Park, Rachenahalli, Outer Ring Road, Bengaluru – 560 045, Karnataka, India",Bengaluru,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
AstraZeneca Pharma India Limited,2,Plant,"Yelahanka, Bengaluru North - 560063",Chennai,Tamil Nadu,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Bengaluru, Karnataka, India",13.0836939,80.270186,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Atul Limited,1,Registered Office,"Atul House, G I Patel Marg, Ahmedabad 380 014, Gujarat, India",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Atul Limited,2,Corporate Office,"Atul 396 020, Gujarat, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,", Gujarat, India",13.0836939,80.270186,"Gujarat, India",City_Level,Success
AUROBINDO PHARMA LIMITED,1,Registered Office,"Plot no.2, Maithrivihar, Behind Maithrivanam, Ameerpet, Hyderabad - 500038, Telangana, India",Hyderabad,Telangana,India,XBRL_RegisteredOffice,False,Tier_1,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
AUROBINDO PHARMA LIMITED,2,Corporate Office,"Galaxy, Floor 22-24; Plot No 1, Sy No 83/1, Hyderabad Knowledge City, Raidurg Panmaktha, Hyderabad - 500032, Telangana, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Hyderabad, Telangana, India",13.0836939,80.270186,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
AUROBINDO PHARMA LIMITED,3,Plant,"Bhiwadi, Rajasthan",,Rajasthan,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,", Rajasthan, India",26.8105777,73.7684549,"Rajasthan, India",City_Level,Success
Authum Investment  Infrastructure Limited,1,Registered Office,"707, Raheja Centre, Free Press Journal Marg, Nariman Point, Mumbai 400021",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Authum Investment  Infrastructure Limited,2,Corporate Office,"The Ruby, 11th Floor, North-West Wing, Plot No. 29, Senapati Bapat Marg, Dadar (West), Mumbai 400 028",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
AU Small Finance Bank Limited,1,Registered Office,"19-A, Dhuleshwar Garden, Ajmer Road, Jaipur – 302001,
Rajasthan",Ajmer,Rajasthan,India,XBRL_RegisteredOffice,False,Tier_1,"Ajmer, Rajasthan, India",26.4691,74.639,"Ajmer, Ajmer Tehsil, Ajmer, Rajasthan, India",City_Level,Success
AU Small Finance Bank Limited,2,Corporate Office,"5th Floor, E-Wing, Kanakia Zillion, Junction of CST Road & LBS Road, Kurla (West), Mumbai – 400070, Maharashtra",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Avenue Supermarts Limited,1,Registered Office,"Anjaneya CHS Ltd, Orchard Avenue, Opp. Hiranandani Foundation School, Powai, Mumbai- 400076",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Avenue Supermarts Limited,2,Corporate Office,"B-72/72A, Wagle Industrial Estate, Road No. 33, Kamgar Hospital Road, Thane- 400604",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Thane, , India",13.0836939,80.270186,"Thane, Maharashtra, India",City_Level,Success
Avenue Supermarts Limited,3,Facility,Katol near Nagpur,Nagpur,,India,XBRL_TextExtraction,False,Tier_1,"Nagpur, , India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India",City_Level,Success
Axis Bank Limited,1,Registered Office,"“TRISHUL”, Third Floor, Opp. Samartheshwar Temple, Law Garden, Ellisbridge, 
Ahmedabad - 380 006, Gujarat",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Axis Bank Limited,2,Corporate Office,"‘Axis House’, C-2, Pandurang Budhkar Marg, Worli, Mumbai – 400 025, Maharashtra",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Auto Limited,1,Registered Office,"Mumbai-Pune Road, Akurdi, Pune – 411035, India",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
BAJAJ ELECTRICALS LIMITED,1,Registered Office,"45/47, Veer Nariman Road, Mumbai 400001",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
BAJAJ ELECTRICALS LIMITED,2,Corporate Office,"Bajaj Electricals Limited, 26th and 27th Floors, One Unity Center, Senapati Bapat Marg, Prabhadevi 
(West), Mumbai – 400013",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
BAJAJ ELECTRICALS LIMITED,3,Facility,Nashik,Nashik,Maharashtra,India,XBRL_TextExtraction,False,Tier_1,"Nashik, Maharashtra, India",20.0112475,73.7902364,"Nashik, Nashik Taluka, Nashik, Maharashtra, 422001, India",City_Level,Success
BAJAJ ELECTRICALS LIMITED,4,Facility,Chakan and Nashik,Nashik,Maharashtra,India,XBRL_TextExtraction,False,Tier_1,"Nashik, Maharashtra, India",20.0112475,73.7902364,"Nashik, Nashik Taluka, Nashik, Maharashtra, 422001, India",City_Level,Success
Bajaj Finance Limited,1,Registered Office,"Akurdi, Pune - 411035",Pune,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Bajaj Finance Limited,2,Corporate Office,"4th Floor, Bajaj Finserv Corporate office, Off Pune - Ahmednagar Road, Viman Nagar, Pune - 411014",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Pune, Maharashtra, India",13.0836939,80.270186,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Bajaj Finserv Limited,1,Registered Office,"Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,2,Corporate Office,"6th Floor, Bajaj Finserv Corporate office, Off Pune Ahmednagar Road, Viman Nagar, Pune - 411014",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Pune, Maharashtra, India",13.0836939,80.270186,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Bajaj Holdings  Investment Limited,1,Registered Office,"C/o. Bajaj Auto Ltd., Mumbai-Pune Road, Akurdi,",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Holdings  Investment Limited,2,Corporate Office,"3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411014",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Pune, Maharashtra, India",13.0836939,80.270186,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Balkrishna Industries Limited,1,Registered Office,"B-66, Waluj MIDC, Waluj Industrial Area, Chhatrapati Sambhaji Nagar, 431136 – Maharashtra",,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,", Maharashtra, India",19.5670323,76.4164557,"Maharashtra, India",City_Level,Success
Balkrishna Industries Limited,2,Corporate Office,"BKT House, C/15, Trade World, Kamala Mills Compound, Senapati Bapat Marg, Lower Parel, Mumbai – 400 013, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Balkrishna Industries Limited,3,Plant,"Bhuj, Bhiwadi and Chopanki are located in over exploited category of water stress area as per Central Ground Water Board (CGWB).",,,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,", , India",22.3511148,78.6677428,India,City_Level,Success
Balrampur Chini Mills Limited,1,Registered Office,"234/3A, A J C Bose Road, FMC Fortuna, 2nd Floor, Kolkata 700020",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
Bandhan Bank Limited,1,Registered Office,"DN-32, Sector – V, Salt Lake, Kolkata – 700 091, West Bengal",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
Bandhan Bank Limited,2,Corporate Office,"Floors 12-14, Adventz Infinity@5, BN-5, Sector V, Salt Lake City, Kolkata - 700 091, West Bengal",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Kolkata, West Bengal, India",13.0836939,80.270186,"Kolkata, West Bengal, India",City_Level,Success
Bank of Baroda,1,Registered Office,"Baroda House Mandvi Vadodara 390001
Gujarat India",Vadodara,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Vadodara, Gujarat, India",22.2973142,73.1942567,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India",City_Level,Success
Bank of Baroda,2,Corporate Office,"Baroda Corporate Centre, Plot No. C-26, Block G, Bandra Kurla Complex, Bandra (East), Mumbai – 400051, Maharashtra, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
BANK OF INDIA,1,Registered Office,"Star House, C-5, G-Block, 8th Floor, Bandra Kurla Complex, Bandra (East), Mumbai – 400 051",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
BANK OF MAHARASHTRA,1,Registered Office,"Lokmangal, 1501, Shivajinagar, Pune",Pune,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
BASF India Limited,1,Registered Office,"Unit Nos. 10A, 10B, 10C (Part), 10th Floor, Godrej One, Pirojshanagar, Eastern Express Highway, Vikhroli (East), Mumbai 400 079",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
BATA INDIA LIMITED,1,Registered Office,"27B, Camac Street, 1st Floor, Kolkata - 700016, West Bengal",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
BATA INDIA LIMITED,2,Corporate Office,"Milestone Experion Centre, 2nd Floor, Sector-15, Part – II, Gurugram – 122001, Haryana",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Gurugram, Haryana, India",13.0836939,80.270186,"Gurugram, Haryana, India",City_Level,Success
BEML Limited,1,Registered Office,"BEML Soudha, 23/1, 4th Main, S R Nagar, Bengaluru – 560027",Bengaluru,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Bharat Dynamics Limited,1,Registered Office,"KANCHANBAGH, HYDERABAD TG 500058 IN",Hyderabad,Telangana,India,XBRL_RegisteredOffice,False,Tier_1,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
Bharat Dynamics Limited,2,Corporate Office,"Plot No.38-39, TSFC Building, Near ICICI Towers, Financial District, Nanakramguda HYDERABAD TG 500032 IN",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Hyderabad, Telangana, India",13.0836939,80.270186,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
Bharat Dynamics Limited,3,Plant,"Kanchanbagh, Bhanur and Visakhapatnam Units.",Visakhapatnam,,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Visakhapatnam, , India",17.6935526,83.2921297,"Visakhapatnam, Visakhapatnam (Urban), Visakhapatnam, Andhra Pradesh, 530001, India",City_Level,Success
BHARAT ELECTRONICS LIMITED,1,Registered Office,"Outer Ring Raod, Nagavara, Bengaluru - 560045",Bengaluru,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Bharat Forge Limited,1,Registered Office,"Mundhwa, Pune Cantonment, Pune - 411 036, Maharashtra, India",Pune,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
BHARAT HEAVY ELECTRICALS LIMITED,1,Registered Office,"BHEL House, Siri Fort, New Delhi – 110049",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Bharti Airtel Limited,1,Registered Office,"Airtel Centre, Plot No. 16, Udyog Vihar, Phase-IV, Gurugram, Haryana- 122 015, India",Gurugram,Haryana,India,XBRL_RegisteredOffice,False,Tier_1,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success
Bharti Airtel Limited,2,Corporate Office,"Bharti Crescent, 1 Nelson Mandela Road, Vasant Kunj, Phase II, New Delhi- 110 070, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Delhi, Delhi, India",13.0836939,80.270186,"New Delhi, Delhi, India",City_Level,Success
Bharti Hexacom Limited,1,Registered Office,"Airtel Center, Plot No. 16, Udyog Vihar, Phase-IV,
Gurugram - 122015, India",Gurugram,Haryana,India,XBRL_RegisteredOffice,False,Tier_1,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success
Bharti Hexacom Limited,2,Corporate Office,"Bharti Crescent, 1, Nelson Mandela Road,
Vasant Kunj, Phase II, New Delhi - 110070, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Delhi, Delhi, India",13.0836939,80.270186,"New Delhi, Delhi, India",City_Level,Success
Bikaji Foods International Limited,1,Registered Office,"F 196-199, F 178 & E 188 Bichhwal Industrial Area, Bikaner – 334 006 Rajasthan, India",Bikaner,Rajasthan,India,XBRL_RegisteredOffice,False,Tier_1,"Bikaner, Rajasthan, India",28.0159286,73.3171367,"Bikaner, Bikaner Tehsil, Bikaner, Rajasthan, 334001, India",City_Level,Success
Bikaji Foods International Limited,2,Corporate Office,"Plot No. E-558-561, C-569-572, E- 573-577, F-585-592 Karni Extension, RIICO Industrial Area, Bikaner – 334 004 Rajasthan, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Bikaner, Rajasthan, India",13.0836939,80.270186,"Bikaner, Bikaner Tehsil, Bikaner, Rajasthan, 334001, India",City_Level,Success
Biocon Limited,1,Registered Office,"20th KM, Hosur Road, Electronic City, Bangalore 560 100, Karnataka, India",Hosur,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"Hosur, Karnataka, India",16.3113039,75.9164329,"Hosur, Bagalakote taluk, Bagalkote, Karnataka, 587207, India",City_Level,Success
Birlasoft Limited,1,Registered Office,"35 & 36, Rajiv Gandhi Infotech Park, Phase-I, MIDC, Hinjawadi, Pune-411057, Maharashtra, India.",Pune,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Birlasoft Limited,2,Corporate Office,"Assotech Business Cresterra, Tower 3, Plot No. 22, Sector 135,
Expressway Noida - 201301, India.",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Noida, Uttar Pradesh, India",13.0836939,80.270186,"Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, India",City_Level,Success
Birlasoft Limited,3,Facility,Pune office SDB,Pune,Maharashtra,India,XBRL_TextExtraction,False,Tier_1,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Birlasoft Limited,4,Facility,Pune location is certified with ISO,Pune,Maharashtra,India,XBRL_TextExtraction,False,Tier_1,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Birla Corporation Limited,1,Registered Office,"9/1, R N Mukherjee Road, Birla Building, Kolkata 700 001",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
