Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,City_State_Key,Latitude,Longitude,Geocoded_Address,Geocoding_Method,Geocoding_Status,Water_Stress_Score,Basin_Match,Basin_State,Basin_ID,Master_Company_Name
ICICI Lombard General Insurance Company Limited,EST_15,Data Center,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
ICICI Lombard General Insurance Company Limited,EST_16,Branch,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
ICICI Lombard General Insurance Company Limited,EST_17,Office,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
ICICI Lombard General Insurance Company Limited,EST_18,Data Center,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
ICICI Lombard General Insurance Company Limited,EST_19,Branch,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
ICICI Lombard General Insurance Company Limited,EST_20,Office,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
ICICI Lombard General Insurance Company Limited,EST_21,Data Center,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
ICICI Lombard General Insurance Company Limited,EST_22,Branch,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
ICICI Lombard General Insurance Company Limited,EST_23,Office,"Estimated facility - ICICI Lombard General Insurance Company Limited, ICICI Lombard House, 414, Veer Savarkar Marg, Near Siddhi Vinayak Temple, Prabhadevi, Mumbai - 400 025",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ICICI Lombard General Insurance Company Limited
HDFC Asset Management Company Limited,EST_1,Branch,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_2,Office,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_3,Data Center,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_4,Branch,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_5,Office,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3370,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_6,Data Center,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_7,Branch,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_8,Office,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_9,Data Center,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_10,Branch,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_11,Office,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_12,Data Center,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_13,Branch,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_14,Office,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_15,Data Center,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_16,Branch,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_17,Office,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_18,Data Center,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_19,Branch,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_20,Office,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_21,Data Center,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_22,Branch,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
HDFC Asset Management Company Limited,EST_23,Office,"Estimated facility - HDFC House, 2nd Floor, H.T. Parekh Marg, 165-166, Backbay Reclamation, Churchgate, Mumbai – 400 020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,HDFC Asset Management Company Limited
MAX HEALTHCARE INSTITUTE LIMITED,EST_1,Hospital,"Estimated facility - 401, 4th Floor, Man Excellenza, S. V. Road, Vile Parle (West), Mumbai, Maharashtra – 400056",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3377,MAX HEALTHCARE INSTITUTE LIMITED
MAX HEALTHCARE INSTITUTE LIMITED,EST_2,Clinic,"Estimated facility - 401, 4th Floor, Man Excellenza, S. V. Road, Vile Parle (West), Mumbai, Maharashtra – 400056",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,MAX HEALTHCARE INSTITUTE LIMITED
MAX HEALTHCARE INSTITUTE LIMITED,EST_3,Office,"Estimated facility - 401, 4th Floor, Man Excellenza, S. V. Road, Vile Parle (West), Mumbai, Maharashtra – 400056",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,MAX HEALTHCARE INSTITUTE LIMITED
MAX HEALTHCARE INSTITUTE LIMITED,EST_4,Pharmacy,"Estimated facility - 401, 4th Floor, Man Excellenza, S. V. Road, Vile Parle (West), Mumbai, Maharashtra – 400056",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,MAX HEALTHCARE INSTITUTE LIMITED
MAX HEALTHCARE INSTITUTE LIMITED,EST_5,Hospital,"Estimated facility - 401, 4th Floor, Man Excellenza, S. V. Road, Vile Parle (West), Mumbai, Maharashtra – 400056",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3370,MAX HEALTHCARE INSTITUTE LIMITED
Indus Towers Limited,EST_1,Office,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",18.7623111,73.8625448,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Maharashtra,3377,Indus Towers Limited
Indus Towers Limited,EST_2,Tower,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Indus Towers Limited,EST_3,Data Center,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Indus Towers Limited,EST_4,Store,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Indus Towers Limited,EST_5,Office,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",20.0112475,73.7902364,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Maharashtra,3370,Indus Towers Limited
Indus Towers Limited,EST_6,Tower,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Indus Towers Limited,EST_7,Data Center,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Indus Towers Limited,EST_8,Store,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Indus Towers Limited,EST_9,Office,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Indus Towers Limited,EST_10,Tower,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Indus Towers Limited,EST_11,Data Center,"Estimated facility - Building No. 10, Tower-A, 4th Floor, DLF Cyber City, Gurugram - 122002",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success,5.0,Within,Haryana,1648,Indus Towers Limited
Solar Industries India Limited,EST_1,Plant,"Estimated facility - “Solar” House,14, Kachimet, Amravati Road, Nagpur – 440023",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Amravati, , India",18.7623111,73.8625448,"Amravati, Maharashtra, India",City_Level,Success,5.0,Within,Maharashtra,3377,Solar Industries India Limited
Solar Industries India Limited,EST_2,Office,"Estimated facility - “Solar” House,14, Kachimet, Amravati Road, Nagpur – 440023",Amravati,,India,Imputation_Estimated,True,Tier_3,"Amravati, , India",21.1545412,77.6442962,"Amravati, Maharashtra, India",City_Level,Success,4.309840240327212,Within,Maharashtra,3376,Solar Industries India Limited
Solar Industries India Limited,EST_3,Warehouse,"Estimated facility - “Solar” House,14, Kachimet, Amravati Road, Nagpur – 440023",Amravati,,India,Imputation_Estimated,True,Tier_3,"Amravati, , India",21.1545412,77.6442962,"Amravati, Maharashtra, India",City_Level,Success,4.309840240327212,Within,Maharashtra,3376,Solar Industries India Limited
Solar Industries India Limited,EST_4,R&D,"Estimated facility - “Solar” House,14, Kachimet, Amravati Road, Nagpur – 440023",Amravati,,India,Imputation_Estimated,True,Tier_3,"Amravati, , India",21.1545412,77.6442962,"Amravati, Maharashtra, India",City_Level,Success,4.309840240327212,Within,Maharashtra,3376,Solar Industries India Limited
Tube Investments of India Limited,EST_1,Plant,"Estimated facility - Chola Crest 4th Floor, No C54-55 & Super B-4, Thiru Vi Ka Industrial Estate, Guindy, Chennai 600 032",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",18.7623111,73.8625448,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success,5.0,Within,Maharashtra,3377,Tube Investments of India Limited
Tube Investments of India Limited,EST_2,Office,"Estimated facility - Chola Crest 4th Floor, No C54-55 & Super B-4, Thiru Vi Ka Industrial Estate, Guindy, Chennai 600 032",Chennai,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Tube Investments of India Limited
Tube Investments of India Limited,EST_3,Warehouse,"Estimated facility - Chola Crest 4th Floor, No C54-55 & Super B-4, Thiru Vi Ka Industrial Estate, Guindy, Chennai 600 032",Chennai,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Tube Investments of India Limited
Tube Investments of India Limited,EST_4,R&D,"Estimated facility - Chola Crest 4th Floor, No C54-55 & Super B-4, Thiru Vi Ka Industrial Estate, Guindy, Chennai 600 032",Chennai,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Tube Investments of India Limited
Tube Investments of India Limited,EST_5,Plant,"Estimated facility - Chola Crest 4th Floor, No C54-55 & Super B-4, Thiru Vi Ka Industrial Estate, Guindy, Chennai 600 032",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",20.0112475,73.7902364,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success,5.0,Within,Maharashtra,3370,Tube Investments of India Limited
Lupin Limited,EST_1,Hospital,"Estimated facility - Kalpataru Inspire, 3rd Floor, Off Western Express Highway, Santacruz (East), Mumbai - 400 055. India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3377,Lupin Limited
Lupin Limited,EST_2,Clinic,"Estimated facility - Kalpataru Inspire, 3rd Floor, Off Western Express Highway, Santacruz (East), Mumbai - 400 055. India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Lupin Limited
Lupin Limited,EST_3,Office,"Estimated facility - Kalpataru Inspire, 3rd Floor, Off Western Express Highway, Santacruz (East), Mumbai - 400 055. India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Lupin Limited
Lupin Limited,EST_4,Pharmacy,"Estimated facility - Kalpataru Inspire, 3rd Floor, Off Western Express Highway, Santacruz (East), Mumbai - 400 055. India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Lupin Limited
Lupin Limited,EST_5,Hospital,"Estimated facility - Kalpataru Inspire, 3rd Floor, Off Western Express Highway, Santacruz (East), Mumbai - 400 055. India",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3370,Lupin Limited
Lupin Limited,EST_6,Clinic,"Estimated facility - Kalpataru Inspire, 3rd Floor, Off Western Express Highway, Santacruz (East), Mumbai - 400 055. India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Lupin Limited
YES Bank Limited,EST_1,Branch,"Estimated facility - YES BANK House, Off Western Express Highway, Santacruz East, Mumbai 400055, Maharashtra, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3377,YES Bank Limited
YES Bank Limited,EST_2,Office,"Estimated facility - YES BANK House, Off Western Express Highway, Santacruz East, Mumbai 400055, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,YES Bank Limited
