Company_Name,Sector,City,State,Revenue_Cr,Base_MSA_Loss,V7_Direct_EIF,V7_Scope3_Factor,MSA_Intensity_Direct,MSA_Intensity_Scope3,MSA_Intensity_V7_Total,Scope3_Biodiversity_MSA,Data_Tier,Confidence
MACROTECH DEVELOPERS LIMITED,Information Technology,Bangalore,Karnataka,13779.998960066556,0.48,0.0009696637386769,0.000396,3.377638822134308e-05,0.000396,0.0004297763882213431,0.005456879588186355,Tier 2,75%
MAHARASHTRA SCOOTERS LIMITED,Chemicals & Fertilizers,Chennai,Tamil Nadu,2.9900025706669298,0.52,0.0374641669027132,0.005225,6.515501685694365,0.005225,6.520726685694365,1.5622763431734707e-05,Tier 2,75%
MANKIND PHARMA LIMITED,Pharmaceuticals,Kolkata,West Bengal,0.0009497800000001,0.58,0.0144770016599194,0.003465,8840.637792701855,0.003465,8840.641257701855,3.2909877000003467e-09,Tier 2,75%
MAX HEALTHCARE INSTITUTE LIMITED,Pharmaceuticals,Hyderabad,Telangana,702.7999897351673,0.45,0.0144770016599194,0.003465,0.009269565796975344,0.003465,0.012734565796975343,0.0024352019644323544,Tier 2,75%
MOIL Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,1584.940943473797,0.51,0.0374641669027132,0.005225,0.012055165335376178,0.005225,0.01728016533537618,0.00828131642965059,Tier 2,75%
MRF Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,0.0027665219999999,0.55,0.0374641669027132,0.005225,7448.085284155705,0.005225,7448.090509155705,1.4455077449999476e-08,Tier 2,75%
MUTHOOT FINANCE LIMITED,Financial Services,Delhi,Delhi,17099.088755809797,0.62,0.0011797441546504,0.000297,4.2776628996368274e-05,0.000297,0.0003397766289963683,0.0050784293604755094,Tier 2,75%
Mahanagar Gas Limited,Oil & Gas,Bangalore,Karnataka,7589.972370639742,0.48,0.0971185610539406,0.0154274999999999,0.00614190764201191,0.0154274999999999,0.02156940764201181,0.11709429874804385,Tier 2,75%
Maharashtra Seamless Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,5463.140318900801,0.52,0.0374641669027132,0.005225,0.0035659649308313157,0.005225,0.008790964930831315,0.028544908166256683,Tier 2,75%
Mahindra  Mahindra Financial Services Limited,Financial Services,Kolkata,West Bengal,16073.957686882935,0.58,0.0011797441546504,0.000297,4.256895675765103e-05,0.000297,0.000339568956757651,0.004773965433004232,Tier 2,75%
Mahindra  Mahindra Limited,Chemicals & Fertilizers,Hyderabad,Telangana,116482.68328208449,0.45,0.0374641669027132,0.005225,0.00014473288759492292,0.005225,0.005369732887594922,0.6086220201488913,Tier 2,75%
Mahindra Holidays  Resorts India Limited,Chemicals & Fertilizers,Pune,Maharashtra,1544.912202355393,0.42,0.0374641669027132,0.005225,0.010185012504367456,0.005225,0.015410012504367455,0.008072166257306928,Tier 2,75%
Mahindra Lifespace Developers Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,3298.323901464714,0.51,0.0374641669027132,0.005225,0.005792858946296588,0.005225,0.011017858946296588,0.017233742385153128,Tier 2,75%
Man Infraconstruction Limited,Cement,Mumbai,Maharashtra,394.72706609368896,0.55,0.0777832037429109,0.0033,0.10838061469148641,0.0033,0.11168061469148641,0.0013025993181091735,Tier 2,75%
Manappuram Finance Limited,Financial Services,Delhi,Delhi,6906.307909604521,0.62,0.0011797441546504,0.000297,0.00010590917541716336,0.000297,0.00040290917541716334,0.002051173449152543,Tier 2,75%
Marico Limited,Chemicals & Fertilizers,Bangalore,Karnataka,0.0007581000000011,0.48,0.0374641669027132,0.005225,23720.881299665274,0.005225,23720.886524665275,3.961072500005747e-09,Tier 2,75%
Maruti Suzuki India Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,151899.8964123295,0.52,0.0374641669027132,0.005225,0.00012825135006365676,0.005225,0.005353251350063657,0.7936769587544216,Tier 2,75%
Mastek Limited,Chemicals & Fertilizers,Kolkata,West Bengal,34552.30007601562,0.58,0.0374641669027132,0.005225,0.0006288790255864016,0.005225,0.005853879025586401,0.18053576789718162,Tier 2,75%
Max Financial Services Limited,Financial Services,Hyderabad,Telangana,0.3261372999991657,0.45,0.0011797441546504,0.000297,1.6277956234813928,0.000297,1.6280926234813928,9.686277809975221e-08,Tier 2,75%
Mazagon Dock Shipbuilders Limited,Cement,Pune,Maharashtra,11431.877130927782,0.42,0.0777832037429109,0.0033,0.002857706149031296,0.0033,0.006157706149031297,0.037725194532061676,Tier 2,75%
MedPlus Health Services Limited,Pharmaceuticals,Ahmedabad,Gujarat,0.0067299009999247,0.51,0.0144770016599194,0.003465,1097.0846148615715,0.003465,1097.0880798615715,2.3319106964739087e-08,Tier 2,75%
Metro Brands Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,2449.5883357906805,0.55,0.0374641669027132,0.005225,0.008411736574440075,0.005225,0.013636736574440075,0.012799099054506305,Tier 2,75%
Metropolis Healthcare Limited,Pharmaceuticals,Delhi,Delhi,0.0121654300005467,0.62,0.0144770016599194,0.003465,737.8071328959741,0.003465,737.8105978959741,4.215321495189432e-08,Tier 2,75%
Mishra Dhatu Nigam Limited,Chemicals & Fertilizers,Bangalore,Karnataka,1074.1014802745633,0.48,0.0374641669027132,0.005225,0.016742179806609657,0.005225,0.021967179806609657,0.005612180234434593,Tier 2,75%
Motherson Sumi Wiring India Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,0.0093193999998721,0.52,0.0374641669027132,0.005225,2090.4099823677734,0.005225,2090.4152073677733,4.869386499933172e-08,Tier 2,75%
Motilal Oswal Financial Services Limited,Financial Services,Kolkata,West Bengal,0.0009276460410557,0.58,0.0011797441546504,0.000297,737.621441167932,0.000297,737.621738167932,2.755108741935429e-10,Tier 2,75%
Mphasis Limited,Information Technology,Hyderabad,Telangana,0.0092710470000226,0.45,0.0009696637386769,0.000396,47.06573943628388,0.000396,47.06613543628388,3.671334612008949e-09,Tier 2,75%
NATCO Pharma Limited,Pharmaceuticals,Pune,Maharashtra,4094.505519977218,0.42,0.0144770016599194,0.003465,0.0014849999999999948,0.003465,0.004949999999999995,0.01418746162672106,Tier 2,75%
NAVA LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,1612.030681047189,0.51,0.0374641669027132,0.005225,0.011852581557549412,0.005225,0.01707758155754941,0.008422860308471563,Tier 2,75%
NBCC India Limited,Cement,Mumbai,Maharashtra,8725.369675752272,0.55,0.0777832037429109,0.0033,0.00490303146438464,0.0033,0.00820303146438464,0.028793719929982496,Tier 2,75%
NCC LIMITED,Chemicals & Fertilizers,Delhi,Delhi,0.0019392309999992,0.62,0.0374641669027132,0.005225,11977.832181772965,0.005225,11977.837406772966,1.013248197499582e-08,Tier 2,75%
NETWEB TECHNOLOGIES INDIA LIMITED,Information Technology,Bangalore,Karnataka,1149.058091915668,0.48,0.0009696637386769,0.000396,0.0004050609780650425,0.000396,0.0008010609780650425,0.0004550270043986045,Tier 2,75%
NHPC Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,8994.281245878163,0.52,0.0374641669027132,0.005225,0.0021659726060199256,0.005225,0.007390972606019925,0.0469951195097134,Tier 2,75%
NLC India Limited,Chemicals & Fertilizers,Kolkata,West Bengal,15282.591463414636,0.58,0.0374641669027132,0.005225,0.001421828022792584,0.005225,0.006646828022792583,0.07985154039634146,Tier 2,75%
NMDC Limited,Steel & Iron,Hyderabad,Telangana,23667.930187028785,0.45,0.0840934065650114,0.0096249999999999,0.0015988737779442355,0.0096249999999999,0.011223873777944135,0.22780382805014965,Tier 2,75%
NMDC Steel Limited,Steel & Iron,Pune,Maharashtra,0.0008503049999999,0.42,0.0840934065650114,0.0096249999999999,41537.13168487653,0.0096249999999999,41537.141309876526,8.184185624998952e-09,Tier 2,75%
NTPC LIMITED,Power Generation,Ahmedabad,Gujarat,170034.1356075955,0.51,0.1562256571307733,0.0054449999999999,0.0004685828810314207,0.0054449999999999,0.0059135828810313205,0.9258358683833404,Tier 2,75%
NUVAMA WEALTH MANAGEMENT LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,4169.308799698102,0.55,0.0374641669027132,0.005225,0.004942136163669212,0.005225,0.01016713616366921,0.02178463847842258,Tier 2,75%
Narayana Hrudayalaya Ltd,Chemicals & Fertilizers,Delhi,Delhi,3732.308513161016,0.62,0.0374641669027132,0.005225,0.006223436084604325,0.005225,0.011448436084604325,0.019501311981266308,Tier 2,75%
Navin Fluorine International Limited,Chemicals & Fertilizers,Bangalore,Karnataka,2349.379130207997,0.48,0.0374641669027132,0.005225,0.00765427762683423,0.005225,0.012879277626834228,0.012275505955336784,Tier 2,75%
Nestle India Limited,Pharmaceuticals,Chennai,Tamil Nadu,20077.47779751333,0.52,0.0144770016599194,0.003465,0.00037494952996986825,0.003465,0.0038399495299698684,0.06956846056838369,Tier 2,75%
Neuland Laboratories Limited,Chemicals & Fertilizers,Kolkata,West Bengal,1475.9999691991393,0.58,0.0374641669027132,0.005225,0.014721691908546365,0.005225,0.019946691908546366,0.007712099839065502,Tier 2,75%
Newgen Software Technologies Limited,Information Technology,Hyderabad,Telangana,1354.418190805734,0.45,0.0009696637386769,0.000396,0.0003221668797471069,0.000396,0.0007181668797471069,0.0005363496035590705,Tier 2,75%
Nippon Life India Asset Management Limited,Financial Services,Pune,Maharashtra,2348.317570930812,0.42,0.0011797441546504,0.000297,0.0002109989513712865,0.000297,0.0005079989513712865,0.0006974503185664513,Tier 2,75%
Nuvoco Vistas Corporation Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,10244.106476117606,0.51,0.0374641669027132,0.005225,0.0018651431596233225,0.005225,0.007090143159623322,0.05352545633771449,Tier 2,75%
Oberoi Realty Limited,Cement,Mumbai,Maharashtra,5286.339386440555,0.55,0.0777832037429109,0.0033,0.008092700625376705,0.0033,0.011392700625376704,0.017444919975253832,Tier 2,75%
Oil India Limited,Chemicals & Fertilizers,Delhi,Delhi,22116.99094708657,0.62,0.0374641669027132,0.005225,0.0010502234926646717,0.005225,0.006275223492664671,0.11556127769852732,Tier 2,75%
Olectra Greentech Limited,Information Technology,Bangalore,Karnataka,1763.024979412572,0.48,0.0009696637386769,0.000396,0.000263999999999996,0.000396,0.000659999999999996,0.0006981578918473785,Tier 2,75%
One 97 Communications Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,5504.323899371069,0.52,0.0374641669027132,0.005225,0.003539284232825912,0.005225,0.008764284232825912,0.028760092374213835,Tier 2,75%
Oracle Financial Services Software Limited,Information Technology,Kolkata,West Bengal,5098.994493655734,0.58,0.0009696637386769,0.000396,0.00011029722999943557,0.000396,0.0005062972299994356,0.0020192018194876704,Tier 2,75%
PATANJALI FOODS LIMITED,Pharmaceuticals,Hyderabad,Telangana,34156.97980241968,0.45,0.0144770016599194,0.003465,0.00019072677925998106,0.003465,0.0036557267792599814,0.1183539350153842,Tier 2,75%
PB FINTECH LIMITED,Information Technology,Pune,Maharashtra,0.0004977210000005,0.42,0.0009696637386769,0.000396,818.2471108188902,0.000396,818.2475068188902,1.97097516000198e-10,Tier 2,75%
PI INDUSTRIES LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,7571.207441422829,0.51,0.0374641669027132,0.005225,0.00252360343686384,0.005225,0.00774860343686384,0.039559558881434274,Tier 2,75%
PNB Housing Finance Limited,Financial Services,Mumbai,Maharashtra,0.0007661219999979,0.55,0.0011797441546504,0.000297,846.9398934627887,0.000297,846.9401904627888,2.275382339993763e-10,Tier 2,75%
PNC Infratech Limited,Information Technology,Delhi,Delhi,5513.12123114306,0.62,0.0009696637386769,0.000396,0.00010904739670580948,0.000396,0.0005050473967058095,0.0021831960075326517,Tier 2,75%
POLY MEDICURE LIMITED,Pharmaceuticals,Bangalore,Karnataka,1601.8041310541312,0.48,0.0144770016599194,0.003465,0.004338208812202445,0.003465,0.007803208812202445,0.005550251314102564,Tier 2,75%
PTC Industries Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,241.18572650773805,0.52,0.0374641669027132,0.005225,0.08077329894887389,0.005225,0.08599829894887388,0.001260195421002931,Tier 2,75%
PUNJAB NATIONAL BANK,Financial Services,Kolkata,West Bengal,138071.280361284,0.58,0.0011797441546504,0.000297,4.955785214034273e-06,0.000297,0.0003019557852140343,0.04100717026730136,Tier 2,75%
PVR INOX LIMITED,Chemicals & Fertilizers,Hyderabad,Telangana,5442.45499341367,0.45,0.0374641669027132,0.005225,0.0030976599947308983,0.005225,0.008322659994730898,0.028436827340586425,Tier 2,75%
Page Industries Limited,Chemicals & Fertilizers,Pune,Maharashtra,49350.03631411712,0.42,0.0374641669027132,0.005225,0.0003188437390194663,0.005225,0.005543843739019466,0.2578539397412619,Tier 2,75%
Persistent Systems Limited,Information Technology,Ahmedabad,Gujarat,0.0119387169988812,0.51,0.0009696637386769,0.000396,41.42224887075908,0.000396,41.42264487075908,4.727731931556955e-09,Tier 2,75%
Petronet LNG Limited,Oil & Gas,Mumbai,Maharashtra,50979.6680869683,0.55,0.0971185610539406,0.0154274999999999,0.001047774742050971,0.0154274999999999,0.01647527474205087,0.7864888294116983,Tier 2,75%
Pfizer Limited,Pharmaceuticals,Delhi,Delhi,2281.36180034622,0.62,0.0144770016599194,0.003465,0.003934378592552864,0.003465,0.007399378592552864,0.007904918638199653,Tier 2,75%
Pidilite Industries Limited,Chemicals & Fertilizers,Bangalore,Karnataka,12072.666764189584,0.48,0.0374641669027132,0.005225,0.0014895466316227348,0.005225,0.006714546631622734,0.06307968384289056,Tier 2,75%
Piramal Enterprises Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,0.0010269560000037,0.52,0.0374641669027132,0.005225,18970.0111682883,0.005225,18970.0163932883,5.365845100019332e-09,Tier 2,75%
Piramal Pharma Limited,Pharmaceuticals,Kolkata,West Bengal,5285.707423844545,0.58,0.0144770016599194,0.003465,0.0015885595416944142,0.003465,0.005053559541694414,0.01831497622362135,Tier 2,75%
Polycab India Limited,Chemicals & Fertilizers,Hyderabad,Telangana,0.0021913000000015,0.45,0.0374641669027132,0.005225,7693.549539638298,0.005225,7693.5547646382975,1.1449542500007836e-08,Tier 2,75%
Poonawalla Fincorp Limited,Chemicals & Fertilizers,Pune,Maharashtra,0.0004222839999998,0.42,0.0374641669027132,0.005225,37261.53512599814,0.005225,37261.54035099814,2.2064338999989547e-09,Tier 2,75%
Power Finance Corporation Limited,Power Generation,Ahmedabad,Gujarat,53087.11711711712,0.51,0.1562256571307733,0.0054449999999999,0.0015008365393231042,0.0054449999999999,0.006945836539323003,0.28905935270269745,Tier 2,75%
Power Grid Corporation of India Limited,Power Generation,Mumbai,Maharashtra,0.0045792320000043,0.55,0.1562256571307733,0.0054449999999999,18763.869448380126,0.0054449999999999,18763.874893380125,2.4933918240022956e-08,Tier 2,75%
Power Mech Projects Limited,Power Generation,Delhi,Delhi,4435.42312377932,0.62,0.1562256571307733,0.0054449999999999,0.021837805485071148,0.0054449999999999,0.027282805485071046,0.024150878908977953,Tier 2,75%
Praj Industries Limited,Chemicals & Fertilizers,Bangalore,Karnataka,3227.94846382557,0.48,0.0374641669027132,0.005225,0.005570968779343585,0.005225,0.010795968779343586,0.016866030723488603,Tier 2,75%
Prestige Estates Projects Limited,Cement,Chennai,Tamil Nadu,7349.4142492995425,0.52,0.0777832037429109,0.0033,0.005503467973678122,0.0033,0.008803467973678123,0.02425306702268849,Tier 2,75%
Prism Johnson Limited,Cement,Kolkata,West Bengal,6725.689469258392,0.58,0.0777832037429109,0.0033,0.006707752175757653,0.0033,0.010007752175757653,0.022194775248552696,Tier 2,75%
Procter  Gamble Health Limited,Pharmaceuticals,Hyderabad,Telangana,934.170692431562,0.45,0.0144770016599194,0.003465,0.006973726321906634,0.003465,0.010438726321906634,0.003236901449275362,Tier 2,75%
Punjab  Sind Bank,Financial Services,Pune,Maharashtra,13048.714518298297,0.42,0.0011797441546504,0.000297,3.797251784904449e-05,0.000297,0.0003349725178490445,0.0038754682119345944,Tier 2,75%
Quess Corp Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,13791.989100817438,0.51,0.0374641669027132,0.005225,0.0013853494938776668,0.005225,0.006610349493877666,0.07206314305177111,Tier 2,75%
R R Kabel Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,0.0007601579999997,0.55,0.0374641669027132,0.005225,27106.590730480235,0.005225,27106.595955480236,3.971825549998432e-09,Tier 2,75%
RATTANINDIA ENTERPRISES LIMITED,Chemicals & Fertilizers,Bangalore,Karnataka,6.866345640413548,0.48,0.0374641669027132,0.005225,2.6189768262553215,0.005225,2.6242018262553213,3.5876655971160786e-05,Tier 2,75%
RBL Bank Limited,Financial Services,Chennai,Tamil Nadu,10269.8105081826,0.52,0.0011797441546504,0.000297,5.973498341857629e-05,0.000297,0.0003567349834185763,0.003050133720930232,Tier 2,75%
REC Limited,Chemicals & Fertilizers,Kolkata,West Bengal,56317.15210355988,0.58,0.0374641669027132,0.005225,0.0003858365700669037,0.005225,0.0056108365700669035,0.2942571197411003,Tier 2,75%
RELIANCE POWER LIMITED,Power Generation,Hyderabad,Telangana,7582.889996797752,0.45,0.1562256571307733,0.0054449999999999,0.00927107550532004,0.0054449999999999,0.014716075505319939,0.041288836032562996,Tier 2,75%
RHI Magnesita India Ltd,Chemicals & Fertilizers,Pune,Maharashtra,2891.855415371944,0.42,0.0374641669027132,0.005225,0.005441126141887612,0.005225,0.01066612614188761,0.015109944545318409,Tier 2,75%
RITES Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,0.0002095309999998,0.51,0.0374641669027132,0.005225,91188.05866626881,0.005225,91188.06389126882,1.0947994749989549e-09,Tier 2,75%
Radico Khaitan Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,17098.513154113014,0.55,0.0374641669027132,0.005225,0.0012050926072209793,0.005225,0.0064300926072209785,0.08933973123024049,Tier 2,75%
Rail Vikas Nigam Limited,Chemicals & Fertilizers,Delhi,Delhi,19855.40268456376,0.62,0.0374641669027132,0.005225,0.001169847010846082,0.005225,0.006394847010846081,0.10374447902684564,Tier 2,75%
Railtel Corporation of India Limited,Chemicals & Fertilizers,Bangalore,Karnataka,3477.4912989783315,0.48,0.0374641669027132,0.005225,0.005171199168373358,0.005225,0.010396199168373359,0.01816989203716178,Tier 2,75%
Ramkrishna Forgings Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,3634.295999120686,0.52,0.0374641669027132,0.005225,0.005360423805359928,0.005225,0.010585423805359928,0.01898919659540558,Tier 2,75%
RateGain Travel Technologies Limited,Information Technology,Kolkata,West Bengal,210.40672859653523,0.58,0.0009696637386769,0.000396,0.0026729419357640408,0.000396,0.003068941935764041,8.332106452422796e-05,Tier 2,75%
Ratnamani Metals  Tubes Limited,Steel & Iron,Hyderabad,Telangana,4883.195876288661,0.45,0.0840934065650114,0.0096249999999999,0.007749439898162743,0.0096249999999999,0.017374439898162643,0.04700076030927786,Tier 2,75%
Raymond Limited,Chemicals & Fertilizers,Pune,Maharashtra,0.0181464609931938,0.42,0.0374641669027132,0.005225,867.1084739355656,0.005225,867.1136989355656,9.481525868943761e-08,Tier 2,75%
Redington Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,99228.16901408452,0.51,0.0374641669027132,0.005225,0.00019255343830512192,0.005225,0.005417553438305122,0.5184671830985916,Tier 2,75%
Redtape Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,2063.744091855428,0.55,0.0374641669027132,0.005225,0.009984421943501185,0.005225,0.015209421943501184,0.010783062879944611,Tier 2,75%
Relaxo Footwears Limited,Chemicals & Fertilizers,Delhi,Delhi,2776.14257017616,0.62,0.0374641669027132,0.005225,0.008366927451499102,0.005225,0.013591927451499102,0.014505344929170435,Tier 2,75%
Reliance Industries Limited,Oil & Gas,Bangalore,Karnataka,557162.5521282195,0.48,0.0971185610539406,0.0154274999999999,8.3668418000863e-05,0.0154274999999999,0.015511168418000763,8.595625272958051,Tier 2,75%
Reliance Infrastructure Limited,Cement,Chennai,Tamil Nadu,30424.824239810223,0.52,0.0777832037429109,0.0033,0.001329416585203779,0.0033,0.004629416585203779,0.10040191999137373,Tier 2,75%
Responsive Industries Limited,Chemicals & Fertilizers,Kolkata,West Bengal,0.0055573889999998,0.58,0.0374641669027132,0.005225,3909.9686567872855,0.005225,3909.9738817872853,2.9037357524998954e-08,Tier 2,75%
Route Mobile Limited,Chemicals & Fertilizers,Hyderabad,Telangana,832.0733944954128,0.45,0.0374641669027132,0.005225,0.020261283701354882,0.005225,0.025486283701354882,0.0043475834862385316,Tier 2,75%
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,Chemicals & Fertilizers,Pune,Maharashtra,113661.9302728097,0.42,0.0374641669027132,0.005225,0.00013843641456178643,0.005225,0.005363436414561786,0.5938835856754306,Tier 2,75%
SAPPHIRE FOODS INDIA LIMITED,Pharmaceuticals,Ahmedabad,Gujarat,2446.774193548387,0.51,0.0144770016599194,0.003465,0.003017553015732706,0.003465,0.006482553015732706,0.008478072580645162,Tier 2,75%
SARDA ENERGY  MINERALS LIMITED,Steel & Iron,Mumbai,Maharashtra,3484.170092882273,0.55,0.0840934065650114,0.0096249999999999,0.013274717472962095,0.0096249999999999,0.022899717472961996,0.03353513714399153,Tier 2,75%
SAREGAMA India Limited,Chemicals & Fertilizers,Delhi,Delhi,1009.2127865907296,0.62,0.0374641669027132,0.005225,0.02301574433886146,0.005225,0.02824074433886146,0.005273136809936562,Tier 2,75%
SBFC Finance Limited,Financial Services,Bangalore,Karnataka,1305.0690318801771,0.48,0.0011797441546504,0.000297,0.00043390593171640276,0.000297,0.0007309059317164028,0.00038760550246841265,Tier 2,75%
SBI Cards and Payment Services Limited,Financial Services,Chennai,Tamil Nadu,18650.491803278688,0.52,0.0011797441546504,0.000297,3.2892803411777206e-05,0.000297,0.00032989280341177724,0.005539196065573771,Tier 2,75%
SBI Life Insurance Company Limited,Financial Services,Kolkata,West Bengal,84942.50252270435,0.58,0.0011797441546504,0.000297,8.05546798570407e-06,0.000297,0.0003050554679857041,0.025227923249243195,Tier 2,75%
SHIPPING CORPORATION OF INDIA LIMITED,Chemicals & Fertilizers,Hyderabad,Telangana,0.05592329999997,0.45,0.0374641669027132,0.005225,301.4642395250278,0.005225,301.4694645250278,2.9219924249984323e-07,Tier 2,75%
SJVN Limited,Chemicals & Fertilizers,Pune,Maharashtra,2897.297270715515,0.42,0.0374641669027132,0.005225,0.005430906334044781,0.005225,0.010655906334044781,0.015138378239488565,Tier 2,75%
SKF INDIA LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,4919.904024030624,0.51,0.0374641669027132,0.005225,0.0038835564732684715,0.005225,0.009108556473268472,0.025706498525560006,Tier 2,75%
SRF LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,11695.340501792116,0.55,0.0374641669027132,0.005225,0.001761837698811321,0.005225,0.0069868376988113205,0.061108154121863795,Tier 2,75%
STATE BANK OF INDIA,Financial Services,Delhi,Delhi,481351.9763070965,0.62,0.0011797441546504,0.000297,1.5195561914896922e-06,0.000297,0.0002985195561914897,0.14296153696320765,Tier 2,75%
SUMITOMO CHEMICAL INDIA LIMITED,Chemicals & Fertilizers,Bangalore,Karnataka,3060.8265521315243,0.48,0.0374641669027132,0.005225,0.005875145097908054,0.005225,0.011100145097908054,0.015992818734887213,Tier 2,75%
SUNDARAM FINANCE LIMITED,Financial Services,Chennai,Tamil Nadu,6520.260270863282,0.52,0.0011797441546504,0.000297,9.408626878892751e-05,0.000297,0.00039108626878892755,0.001936517300446395,Tier 2,75%
SUPREME PETROCHEM LIMITED,Oil & Gas,Kolkata,West Bengal,6001.634354430001,0.58,0.0971185610539406,0.0154274999999999,0.009385571010287799,0.0154274999999999,0.0248130710102877,0.09259021400296824,Tier 2,75%
SUZLON ENERGY LIMITED,Power Generation,Hyderabad,Telangana,10806.856015779093,0.45,0.1562256571307733,0.0054449999999999,0.006505272727442717,0.0054449999999999,0.011950272727442616,0.05884333100591607,Tier 2,75%
Safari Industries India Limited,Chemicals & Fertilizers,Pune,Maharashtra,1771.5679015497742,0.42,0.0374641669027132,0.005225,0.008881934519910048,0.005225,0.014106934519910047,0.00925644228559757,Tier 2,75%
Sandur Manganese  Iron Ores Limited,Steel & Iron,Ahmedabad,Gujarat,1938.537976428868,0.51,0.0840934065650114,0.0096249999999999,0.02212370243432758,0.0096249999999999,0.03174870243432748,0.018658428023127657,Tier 2,75%
Schneider Electric Infrastructure Limited,Power Generation,Mumbai,Maharashtra,2636.6369780809805,0.55,0.1562256571307733,0.0054449999999999,0.03258852551042629,0.0054449999999999,0.03803352551042619,0.014356488345650675,Tier 2,75%
Sheela Foam Limited,Chemicals & Fertilizers,Delhi,Delhi,0.0002587509999992,0.62,0.0374641669027132,0.005225,89768.8645831475,0.005225,89768.8698081475,1.35197397499582e-09,Tier 2,75%
Shoppers Stop Limited,Chemicals & Fertilizers,Bangalore,Karnataka,4435.585006512289,0.48,0.0374641669027132,0.005225,0.004054211583567927,0.005225,0.009279211583567926,0.023175931659026705,Tier 2,75%
Shree Renuka Sugars Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,10279.398527332653,0.52,0.0374641669027132,0.005225,0.001895185475843788,0.005225,0.007120185475843787,0.05370985730531311,Tier 2,75%
Shriram Finance Limited,Financial Services,Kolkata,West Bengal,41863.29918032786,0.58,0.0011797441546504,0.000297,1.6344904082924533e-05,0.000297,0.00031334490408292453,0.012433399856557375,Tier 2,75%
Shyam Metalics and Energy Limited,Steel & Iron,Hyderabad,Telangana,15137.488700043405,0.45,0.0840934065650114,0.0096249999999999,0.0024998884361939525,0.0096249999999999,0.012124888436193852,0.14569832873791624,Tier 2,75%
Signatureglobal India Limited,Chemicals & Fertilizers,Pune,Maharashtra,2498.01546589082,0.42,0.0374641669027132,0.005225,0.00629898025612435,0.005225,0.01152398025612435,0.013052130809279534,Tier 2,75%
Sobha Limited,Cement,Ahmedabad,Gujarat,4202.513527609362,0.51,0.0777832037429109,0.0033,0.009439454185755083,0.0033,0.012739454185755082,0.013868294641110897,Tier 2,75%
Solar Industries India Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,0.00044566,0.55,0.0374641669027132,0.005225,46235.45257930319,0.005225,46235.457804303194,2.3285735000000002e-09,Tier 2,75%
Sona BLW Precision Forgings Limited,Chemicals & Fertilizers,Delhi,Delhi,0.0035460209999936,0.62,0.0374641669027132,0.005225,6550.379560562135,0.005225,6550.384785562135,1.852795972496656e-08,Tier 2,75%
Sonata Software Limited,Information Technology,Bangalore,Karnataka,10157.24743653327,0.48,0.0009696637386769,0.000396,4.582329981357322e-05,0.000396,0.0004418232998135732,0.004022269984867174,Tier 2,75%
Star Cement Limited,Cement,Chennai,Tamil Nadu,3173.8009283135634,0.52,0.0777832037429109,0.0033,0.012744109306126456,0.0033,0.016044109306126455,0.01047354306343476,Tier 2,75%
Star Health and Allied Insurance Company Limited,Pharmaceuticals,Kolkata,West Bengal,16781.319043693322,0.58,0.0144770016599194,0.003465,0.0005003576262921267,0.003465,0.003965357626292127,0.05814727048639736,Tier 2,75%
Steel Authority of India Limited,Steel & Iron,Hyderabad,Telangana,98.56972367018042,0.45,0.0840934065650114,0.0096249999999999,0.38391132231309283,0.0096249999999999,0.3935363223130927,0.0009487335903254767,Tier 2,75%
Sterling and Wilson Renewable Energy Limited,Power Generation,Pune,Maharashtra,6301.974404876073,0.42,0.1562256571307733,0.0054449999999999,0.010411780781616024,0.0054449999999999,0.015856780781615926,0.034314250634549584,Tier 2,75%
Sun Pharma Advanced Research Company Limited,Pharmaceuticals,Ahmedabad,Gujarat,71.76597637901307,0.51,0.0144770016599194,0.003465,0.10287982159632439,0.003465,0.10634482159632438,0.0002486691081532803,Tier 2,75%
